No.,Player,Pos,PER
31,Mel Counts,C,15.8
16,Lamar Green,PF,10.7
23,Art Harris,PG,11.5
11,Clem Haskins,PG,15.9
42,Connie Hawkins,SF,19.0
44,Greg Howard,PF,10.8
29,Paul Silas,PF,14.1
10,Fred Taylor,SG,10.9
40,Joe Thomas,SF,4.3
5,Dick Van Arsdale,SG,16.5
41,Neal Walk,C,16.1
25,John Wetzel,SG,9.4
