No.,Player,Pos,PER
5,Kwame Brown,C,13.6
35,Brian Cardinal,PF,13.8
3,Juan Dixon,PG,11.0
15,Anthony Goldwire,PG,9.6
0,Brendan Haywood,C,13.5
20,Larry Hughes,PG,15.5
1,Jared Jeffries,SF,11.1
23,Michael Jordan,SF,19.3
44,Christian Laettner,PF,16.1
10,Tyronn Lue,PG,12.9
34,Charles Oakley,C,8.3
2,Bryon Russell,SF,9.1
21,Bobby Simmons,SG,13.0
42,Jerry Stackhouse,SG,18.7
36,Etan Thomas,PF,15.8
55,Jahidi White,C,14.8
