No.,Player,Pos,PER
10,Darrell Armstrong,PG,7.3
13,Doug Christie,SG,6.8
25,Erick Dampier,C,13.9
6,Marquis Daniels,SG,14.9
7,DeSagana Diop,C,11.5
44,Adrian Griffin,SG,11.6
34,Devin Harris,PG,17.4
5,Josh Howard,SF,19.3
28,Didier Ilunga-Mbenga,C,13.4
1,Rawle Marshall,SF,10.1
41,Dirk Nowitzki,PF,28.1
24,Pavel Podkolzin,C,2.3
33,Josh Powell,PF,9.2
42,Jerry Stackhouse,SG,14.5
31,Jason Terry,PG,18.4
2,Keith Van Horn,SF,13.8
