No.,Player,Pos,PER
9,Mark Bryant,PF,1.5
21,Greg Buckner,SG,11.6
44,Derrick Coleman,C,15.4
40,Tyrone Hill,PF,9.3
3,Allen Iverson,SG,21.2
35,Art Long,SF,7.7
11,Todd MacCulloch,C,14.9
8,Aaron McKie,SF,13.7
14,Efthimi Rentzias,C,10.6
7,John Salmons,PG,9.5
12,Kenny Satterfield,PG,2.6
54,Brian Skinner,PF,15.4
20,Eric Snow,PG,15.6
9,Kenny Thomas,PF,15.8
4,Keith Van Horn,PF,17.3
5,Monty Williams,SF,12.5
