No.,Player,Pos,PER
1,Chris Andersen,C,6.1
12,Hilton Armstrong,C,7.7
40,Ryan Bowen,SF,9.9
45,Rasual Butler,SF,8.8
6,Tyson Chandler,C,17.5
33,Melvin Ely,C,9.0
8,Bobby Jackson,SG,12.9
5,Mike James,PG,5.7
2,Jannero Pargo,SG,11.9
3,Chris Paul,PG,28.3
9,Morris Peterson,SG,11.2
16,Peja Stojakovic,SF,15.7
11,Marcus Vinicius,SF,11.6
24,Bonzi Wells,SG,15.1
30,David West,PF,19.9
32,Julian Wright,SF,15.4
