No.,Player,Pos,PER
7.0,Rafael Addison,SF,10.6
1.0,Muggsy Bogues,PG,15.7
24.0,Scott Burrell,SF,10.9
22.0,Tom Chambers,PF,-3.9
30.0,Dell Curry,SG,15.0
0.0,Tony Delk,PG,14.2
12.0,Vlade Divac,C,17.9
50.0,Jamie Feick,C,16.3
52.0,Matt Geiger,C,14.3
5.0,Anthony Goldwire,PG,11.6
,Eric Leckner,C,-10.1
14.0,Anthony Mason,PF,18.9
21.0,Ricky Pierce,SG,17.3
41.0,Glen Rice,SF,19.7
31.0,Malik Rose,PF,13.7
5.0,Donald Royal,SF,8.5
,Tony Smith,PG,9.4
25.0,George Zidek,C,7.2
