No.,Player,Pos,PER
8,Ronnie Brewer,SF,9.1
4,Nick Collison,C,13.6
35,Kevin Durant,SF,28.3
6,Derek Fisher,SG,7.0
9,Serge Ibaka,PF,19.4
15,Reggie Jackson,PG,14.2
3,Perry Jones,SF,7.8
11,Jeremy Lamb,SF,11.2
25,DeAndre Liggins,SG,9.4
23,Kevin Martin,SG,16.0
6,Eric Maynor,PG,7.5
33,Daniel Orton,C,14.0
5,Kendrick Perkins,C,8.2
2,Thabo Sefolosha,SG,12.8
34,Hasheem Thabeet,C,11.6
0,Russell Westbrook,PG,23.9
