No.,Player,Pos,PER
4,Arron Afflalo,SG,8.2
12,LaMarcus Aldridge,PF,22.8
5,Will Barton,SG,8.3
88,Nicolas Batum,SF,13.1
5,Steve Blake,PG,9.5
18,Victor Claver,SF,9.2
23,Allen Crabbe,SG,8.7
10,Tim Frazier,PG,13.7
19,Joel Freeland,C,12.2
33,Alonzo Gee,SF,9.7
35,Chris Kaman,C,17.3
11,Meyers Leonard,C,14.8
0,Damian Lillard,PG,20.7
42,Robin Lopez,C,16.2
2,Wesley Matthews,SG,16.1
3,C.J. McCollum,SG,13.1
41,Thomas Robinson,PF,11.0
1,Dorell Wright,SF,13.4
