No.,Player,Pos,PER
6,Pero Antic,PF,9.5
24,Kent Bazemore,SG,9.7
7,Elton Brand,PF,9.4
5,DeMarre Carroll,SF,15.9
3,Austin Daye,SF,12.1
15,Al Horford,C,21.4
12,John Jenkins,SG,15.9
26,Kyle Korver,SG,14.8
8,Shelvin Mack,PG,13.2
4,Paul Millsap,PF,20.0
31,Mike Muscala,PF,18.0
33,Adreian Payne,PF,2.9
17,Dennis Schroder,PG,15.7
32,Mike Scott,PF,15.1
25,Thabo Sefolosha,SF,13.8
0,Jeff Teague,PG,20.6
