No.,Player,Pos,PER
22,Corey Brewer,SF,8.3
7,Greg Buckner,SG,7.2
51,Michael Doleac,C,7.5
4,Randy Foye,PG,12.7
8,Ryan Gomes,PF,15.7
15,Gerald Green,SF,7.9
55,Marko Jaric,SG,12.1
25,Al Jefferson,C,22.7
35,Mark Madsen,PF,0.2
1,Rashad McCants,SG,14.6
42,Theo Ratliff,PF,12.3
32,Chris Richard,C,7.9
5,Craig Smith,PF,16.7
30,Kirk Snyder,SF,13.2
3,Sebastian Telfair,PG,10.4
24,Antoine Walker,PF,11.4
