No.,Player,Pos,PER
3,Travis Best,PG,10.1
44,Shawn Bradley,C,15.6
6,Marquis Daniels,SG,20.1
7,Tony Delk,SG,13.2
4,Michael Finley,SG,17.8
21,Danny Fortson,C,15.9
5,Josh Howard,SF,15.7
33,Antawn Jamison,SF,21.2
34,Mamadou N'Diaye,C,-8.1
14,Eduardo Najera,SF,11.5
13,Steve Nash,PG,20.5
41,Dirk Nowitzki,C,22.5
8,Antoine Walker,PF,15.8
42,Scott Williams,C,9.3
