No.,Player,Pos,PER
42,Elton Brand,PF,23.1
19,Sam Cassell,PG,17.1
21,Doug Christie,SG,4.1
10,Will Conroy,PG,-0.4
40,Paul Davis,C,11.2
3,Daniel Ewing,PG,9.3
1,Jason Hart,PG,12.0
7,Luke Jackson,SF,-6.0
35,Chris Kaman,C,12.9
8,Yaroslav Korolev,SF,8.0
14,Shaun Livingston,PG,13.7
50,Corey Maggette,SF,18.6
5,Cuttino Mobley,SG,12.5
13,Quinton Ross,SG,10.5
15,James Singleton,PF,11.9
2,Tim Thomas,PF,13.6
22,Von Wafer,SF,-40.7
34,Aaron Williams,PF,9.4
24,Alvin Williams,PG,6.6
