No.,Player,Pos,PER
2,Keith Askins,SF,9.3
34,Willie Burton,SF,10.3
12,Bimbo Coles,PG,14.7
21,Kevin Edwards,SG,17.1
52,Matt Geiger,C,11.8
33,Alec Kessler,PF,11.5
43,Grant Long,PF,14.7
32,Harold Miner,SG,14.3
41,Glen Rice,SF,15.0
22,John Salley,PF,11.9
4,Rony Seikaly,C,18.0
20,Brian Shaw,PG,11.3
3,Steve Smith,SG,16.1
