No.,Player,Pos,PER
54,Kent Benson,C,11.8
23,Tyrone Corbin,SF,11.4
30,Dell Curry,SG,15.1
43,Brad Daugherty,C,16.2
22,Chris Dudley,C,12.1
3,Craig Ehlo,SG,12.5
4,Ron Harper,SG,16.6
12,Kevin Henderson,SG,9.1
35,Phil Hubbard,SF,11.8
33,Kannard Johnson,SF,-4.6
11,Kevin Johnson,PG,13.4
6,Larry Nance,PF,19.9
25,Mark Price,PG,17.6
32,Johnny Rogers,PF,7.5
11,Mike Sanders,SF,10.9
41,Mark West,C,13.9
18,Hot Rod Williams,PF,15.8
