No.,Player,Pos,PER
20,James Bailey,PF,7.9
1,Ken Bannister,PF,7.3
7,Butch Carter,SG,11.5
8,Ron Cavenall,C,4.1
42,Pat Cummings,C,14.3
18,Ernie Grunfeld,SF,14.7
30,Bernard King,SF,25.2
55,Louis Orr,PF,13.8
21,Truck Robinson,PF,7.3
2,Rory Sparrow,PG,14.3
6,Trent Tucker,SG,12.6
4,Darrell Walker,PG,14.7
21,Eddie Lee Wilkins,C,9.5
