No.,Player,Pos,PER
30,Mark Blount,C,12.7
31,Ricky Davis,SF,15.9
4,Randy Foye,PG,14.0
21,Kevin Garnett,PF,24.1
41,Eddie Griffin,PF,5.2
23,Trenton Hassell,SG,9.7
16,Troy Hudson,PG,10.8
13,Mike James,PG,13.3
55,Marko Jaric,SG,9.6
35,Mark Madsen,C,4.5
1,Rashad McCants,SG,7.2
9,Justin Reed,PF,6.3
5,Craig Smith,PF,15.7
6,Bracey Wright,SG,13.8
