No.,Player,Pos,PER
12,Hilton Armstrong,C,10.7
40,Ryan Bowen,SF,10.8
23,Devin Brown,SG,9.7
45,Rasual Butler,SF,11.8
6,Tyson Chandler,C,13.4
50,Antonio Daniels,PG,12.6
33,Melvin Ely,C,6.0
5,Mike James,PG,5.8
4,Sean Marks,C,8.8
3,Chris Paul,PG,30.0
9,Morris Peterson,SG,10.7
41,James Posey,SG,10.8
16,Peja Stojakovic,SF,12.5
30,David West,PF,18.9
32,Julian Wright,SF,12.6
