No.,Player,Pos,PER
1,Trevor Ariza,SF,15.8
3,Bradley Beal,SG,14.3
35,Trevor Booker,PF,15.0
90,Drew Gooden,C,18.4
4,Marcin Gortat,C,17.6
7,Al Harrington,PF,9.7
42,Nene Hilario,PF,16.6
6,Eric Maynor,PG,6.0
24,Andre Miller,SG,14.6
22,Otto Porter,SF,6.0
14,Glen Rice,SG,6.6
13,Kevin Seraphin,C,12.5
31,Chris Singleton,SF,8.8
17,Garrett Temple,SG,7.8
24,Jan Vesely,PF,11.5
2,John Wall,PG,19.5
9,Martell Webster,SF,11.5
