No.,Player,Pos,PER
42,Greg Ballard,SF,15.3
23,Charles Davis,SF,13.4
25,Darren Daye,SF,12.3
30,Mike Gibson,PF,8.6
15,Frank Johnson,PG,13.6
31,Joe Kopicki,PF,13.4
44,Rick Mahorn,PF,11.3
24,Jeff Malone,SG,11.3
54,Tom McMillen,C,12.3
43,Jeff Ruland,C,19.6
32,DeWayne Scales,PF,8.4
14,Ricky Sobers,SG,13.2
13,Bryan Warrick,PG,6.9
2,Michael Wilson,PG,-5.5
