No.,Player,Pos,PER
10,B.J. Armstrong,PG,11.9
24,Bill Cartwright,C,12.8
22,Charles Davis,SF,6.7
54,Horace Grant,PF,16.6
15,Jack Haley,PF,12.3
14,Craig Hodges,SG,12.5
12-23,Michael Jordan,SG,31.2
34,Stacey King,PF,13.8
11,Clifford Lett,PG,-9.0
45,Ed Nealy,PF,11.1
5,John Paxson,PG,12.7
32,Will Perdue,C,9.1
33,Scottie Pippen,SF,16.3
42,Jeff Sanders,PF,2.5
