No.,Player,Pos,PER
52,Jim Brewer,PF,12.7
25,Gary Brokaw,SG,16.3
34,Austin Carr,SG,15.3
22,Jim Chones,C,14.8
35,Jim Cleamons,PG,12.9
23,Rowland Garrett,SF,12.2
2,Mo Howard,SG,26.3
24,John Lambert,PF,11.7
20,Campy Russell,SF,17.3
7,Bingo Smith,SF,15.0
3,Elmore Smith,C,17.6
10,Dick Snyder,SG,13.3
42,Nate Thurmond,C,14.3
14,Foots Walker,PG,16.0
15,Chuckie Williams,SG,8.8
