No.,Player,Pos,PER
5,Leon Benbow,SG,10.9
35,John Block,PF,12.9
18,Tom Boerwinkle,C,17.7
23-41,Eric Fernsten,C,15.0
23,Rowland Garrett,SF,14.8
14,Matt Guokas,SG,9.8
8,Mickey Johnson,PF,19.4
20,John Laskowski,SG,11.3
10,Bob Love,SF,14.1
24,Jack Marin,SF,12.8
32-42,Steve Patterson,C,9.8
41-42,Cliff Pondexter,PF,13.1
4,Jerry Sloan,SG,11.2
42,Nate Thurmond,C,11.4
2,Norm Van Lier,PG,13.0
34,Bobby Wilson,SG,11.5
