No.,Player,Pos,PER
30,Cory Blackwell,SF,6.4
34,Frank Brickowski,C,10.5
24,Tom Chambers,PF,16.5
53,Joe Cooper,C,13.2
15,Gerald Henderson,PG,14.3
51,Reggie King,SF,6.9
40,Tim McCormick,C,14.7
21,Scooter McCray,PF,4.8
35,John Schweitz,SG,5.8
43,Jack Sikma,C,20.4
14,Ricky Sobers,SG,11.3
20,Jon Sundvold,PG,9.8
23,Danny Vranes,SF,8.3
4,Al Wood,SG,14.3
22,Danny Young,PG,0.5
