No.,Player,Pos,PER
7,Chucky Atkins,PG,12.2
1,Dana Barros,PG,14.3
30,Jud Buechler,SF,9.9
35,Brian Cardinal,PF,4.7
23,Cedric Ceballos,SF,13.0
24,Mateen Cleaves,PG,9.0
12,Michael Curry,SG,7.5
9,Kornel David,SF,12.2
0,Eric Montross,C,5.0
31,Mikki Moore,C,12.9
5,Billy Owens,PF,10.5
32,Joe Smith,PF,14.6
42,Jerry Stackhouse,SG,21.8
3,Ben Wallace,C,14.8
44,John Wallace,SF,11.2
13,Jerome Williams,PF,14.9
34,Corliss Williamson,SF,18.4
