No.,Player,Pos,PER
34,Ray Allen,SG,18.9
7,Terrell Brandon,PG,17.4
20,Sam Cassell,PG,22.5
30,Dell Curry,SG,18.7
12,Michael Curry,SF,8.7
15,Vinny Del Negro,PG,12.3
18,Jamie Feick,C,-1.7
25,Chris Gatling,C,12.6
10,Armen Gilliam,PF,15.9
7,Paul Grant,C,10.9
42,Tyrone Hill,PF,12.3
25,Jerald Honeycutt,PF,0.2
40,Ervin Johnson,C,14.5
11,Adonis Jordan,PG,18.9
5,Elliot Perry,PG,27.3
13,Glenn Robinson,SF,19.7
5,Tim Thomas,SF,16.9
54,Robert Traylor,C,17.0
55,Scott Williams,C,12.2
3,Haywoode Workman,PG,14.1
