No.,Player,Pos,PER
9,Kenny Dennard,PF,7.6
13,Leon Douglas,C,2.0
22,Larry Drew,PG,18.1
8,Eddie Johnson,SF,15.9
32,Reggie Johnson,SF,12.2
33,Steve Johnson,C,18.1
51,Reggie King,SF,10.5
30,Kevin Loder,SF,10.9
50,Joe Meriweather,C,12.8
20,Ed Nealy,PF,11.6
14,Brook Steppe,SG,11.5
41,LaSalle Thompson,C,14.7
25,Ray Williams,PG,14.4
42,Mike Woodson,SG,18.9
