No.,Player,Pos,PER
15,Vince Carter,SG,21.6
35,Jason Collins,C,5.5
44,Marc Jackson,C,10.7
24,Richard Jefferson,SF,18.9
43,Linton Johnson,SF,4.4
5,Jason Kidd,PG,19.2
12,Nenad Krstic,PF,14.4
0,Jeff McInnis,SG,9.2
31,Lamond Murray,SF,10.8
7,Bostjan Nachbar,SF,6.9
34,Scott Padgett,PF,12.5
10,Zoran Planinic,PG,6.9
30,Clifford Robinson,PF,9.6
41,John Thomas,C,3.5
11,Jacque Vaughn,SG,7.5
21,Antoine Wright,SG,0.7
2,Derrick Zimmerman,PG,5.5
