Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Bill Bridges,31,82,3140,13.8,.498,,.396,,,17.7,9.6,,,,,,2.1,1.8,3.9,.059,,,,,
2,Lou Hudson,26,76,3113,18.2,.527,,.293,,,5.6,12.7,,,,,,6.9,1.0,7.9,.122,,,,,
3,Pete Maravich,23,81,2926,17.8,.512,,.313,,,4.6,18.3,,,,,,5.2,1.0,6.2,.102,,,,,
4,Walt Bellamy,31,82,2908,16.5,.535,,.633,,,16.5,10.3,,,,,,4.6,1.6,6.2,.102,,,,,
5,Walt Hazzard,28,82,2877,15.5,.515,,.369,,,4.7,24.3,,,,,,4.2,1.2,5.4,.090,,,,,
6,Jim Davis,29,82,1864,12.8,.538,,.573,,,13.2,7.4,,,,,,2.6,0.9,3.5,.090,,,,,
7,Jerry Chambers,27,65,1168,13.7,.496,,.255,,,9.5,7.3,,,,,,1.1,0.4,1.5,.062,,,,,
8,Bob Christian,24,54,524,9.4,.483,,.504,,,15.3,7.1,,,,,,0.2,0.3,0.5,.042,,,,,
9,Len Chappell,30,42,451,13.8,.522,,.460,,,13.3,4.7,,,,,,0.6,0.2,0.8,.088,,,,,
10,John Vallely,22,51,430,9.1,.415,,.289,,,3.6,14.7,,,,,,-0.6,0.1,-0.4,-0.046,,,,,
11,Herb White,22,38,315,8.4,.445,,.464,,,6.9,18.5,,,,,,-0.1,0.1,0.1,.013,,,,,
12,Bob Riley,22,7,39,10.9,.502,,1.000,,,13.9,3.2,,,,,,0.0,0.0,0.0,.056,,,,,
