
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Cuttino Mobley,26,74,3116,16.7,.537,.278,.231,2.3,8.8,5.5,11.6,1.9,0.8,10.7,24.9,,4.6,1.1,5.7,.087,,2.2,-1.5,0.7,2.1
2,Kenny Thomas,24,72,2484,16.4,.520,.019,.405,7.2,16.7,11.9,10.0,1.9,1.8,12.8,20.9,,2.6,1.9,4.4,.085,,-0.5,0.6,0.1,1.3
3,Steve Francis,24,57,2343,19.1,.517,.209,.419,4.9,14.8,9.8,29.1,1.6,0.7,15.6,28.0,,3.2,1.2,4.4,.091,,3.2,-0.3,2.9,2.9
4,Moochie Norris,28,82,2249,13.1,.471,.212,.268,3.7,8.9,6.3,29.9,2.0,0.1,18.1,17.8,,1.2,0.7,1.8,.039,,-0.6,-1.5,-2.1,-0.1
5,Kelvin Cato,27,75,1917,15.0,.599,.003,.595,10.4,21.1,15.7,2.5,1.1,3.4,11.4,11.2,,3.6,1.7,5.3,.133,,-1.2,0.7,-0.6,0.7
6,Eddie Griffin,19,73,1896,13.8,.456,.410,.129,7.0,18.2,12.5,4.8,0.5,4.8,6.3,18.4,,1.0,1.4,2.4,.061,,-1.6,-0.3,-2.0,0.0
7,Walt Williams,31,48,1117,13.1,.538,.462,.129,3.7,12.9,8.3,11.0,0.9,0.6,11.2,19.6,,1.4,0.3,1.7,.073,,0.8,-2.4,-1.5,0.1
8,Terence Morris,23,68,1110,9.5,.423,.270,.097,7.8,14.0,10.9,9.5,1.0,1.7,13.0,14.5,,-0.2,0.4,0.2,.009,,-2.9,-0.4,-3.4,-0.4
9,Oscar Torres,25,65,1075,11.4,.502,.370,.308,4.9,8.1,6.5,6.4,1.3,0.6,11.2,18.8,,0.7,0.1,0.9,.039,,-1.2,-2.7,-3.9,-0.5
10,Kevin Willis,39,52,865,16.1,.489,.004,.306,13.7,25.9,19.8,2.9,1.6,1.8,11.3,19.5,,0.8,0.9,1.7,.096,,-3.2,-1.9,-5.2,-0.7
11,Glen Rice,34,20,606,8.0,.477,.383,.180,0.9,8.0,4.4,8.5,1.1,0.3,11.8,15.6,,0.0,0.0,0.0,.002,,-2.3,-1.9,-4.2,-0.3
12,Dan Langhi,24,34,434,8.5,.412,.032,.088,5.7,12.0,8.8,5.4,1.0,0.8,6.5,14.8,,-0.1,0.1,0.0,.001,,-4.5,-1.8,-6.3,-0.5
13,Tierre Brown,22,40,403,12.4,.483,.104,.243,3.4,8.6,6.0,29.5,2.6,0.5,23.9,19.3,,-0.1,0.2,0.1,.006,,-3.1,-1.7,-4.8,-0.3
14,Jason Collier,24,25,365,11.1,.486,.011,.337,9.6,16.2,12.8,4.1,0.9,0.7,10.6,15.5,,0.3,0.1,0.4,.057,,-3.2,-2.1,-5.3,-0.3
