
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Clifford Robinson,33,80,2839,17.3,.564,.284,.334,4.2,9.8,7.0,13.3,1.6,1.5,11.2,22.9,,5.7,3.9,9.6,.162,,2.4,0.2,2.6,3.3
2,Jason Kidd,26,67,2616,18.4,.498,.194,.287,4.2,16.1,10.3,40.1,2.6,0.8,19.0,20.0,,3.7,4.8,8.5,.156,,1.7,2.4,4.1,4.1
3,Rodney Rogers,28,82,2286,17.1,.570,.297,.283,6.9,14.8,10.9,12.5,2.1,1.5,14.1,22.2,,3.4,3.9,7.4,.154,,1.9,1.1,3.0,2.9
4,Anfernee Hardaway,28,60,2253,17.9,.549,.128,.358,4.6,12.4,8.6,22.8,2.1,1.2,14.2,21.1,,4.2,3.6,7.8,.165,,1.8,1.7,3.6,3.2
5,Tom Gugliotta,30,54,1767,16.4,.519,.012,.234,9.1,17.5,13.4,11.6,2.3,1.3,13.0,20.4,,1.9,3.3,5.2,.140,,-0.3,2.3,1.9,1.8
6,Luc Longley,31,72,1417,8.8,.512,.000,.243,8.0,17.2,12.7,8.4,0.8,2.1,23.5,18.0,,-0.9,2.2,1.3,.044,,-4.7,1.1,-3.5,-0.6
7,Shawn Marion,21,51,1260,17.1,.511,.047,.180,9.5,19.7,14.7,9.1,1.5,3.0,9.1,19.6,,1.7,2.4,4.1,.158,,-0.9,1.8,0.9,0.9
8,Oliver Miller,29,51,1088,15.5,.609,.000,.313,9.1,17.5,13.4,9.5,2.0,5.3,21.8,13.7,,1.1,2.3,3.4,.152,,-1.3,4.8,3.4,1.5
9,Randy Livingston,24,79,1081,11.4,.476,.147,.166,2.6,10.6,6.7,24.7,2.3,0.9,18.7,20.1,,-0.2,1.7,1.5,.065,,-2.9,0.1,-2.8,-0.2
10,Rex Chapman,32,53,957,9.4,.491,.384,.244,1.2,8.0,4.7,9.9,1.2,0.1,9.7,18.1,,0.4,1.0,1.4,.072,,-2.0,-1.7,-3.6,-0.4
11,Todd Day,30,58,941,13.2,.524,.500,.327,3.7,11.4,7.6,10.7,2.4,1.7,11.7,20.0,,0.9,1.6,2.5,.125,,0.2,0.3,0.5,0.6
12,Toby Bailey,24,46,449,10.8,.483,.071,.464,6.6,11.2,8.9,10.3,1.5,0.6,12.5,18.9,,0.2,0.6,0.8,.088,,-3.1,-0.6,-3.7,-0.2
13,Corie Blount,31,38,446,9.0,.517,.022,.371,13.2,14.9,14.1,3.3,1.7,1.1,21.3,13.0,,0.1,0.7,0.8,.090,,-3.3,0.6,-2.7,-0.1
14,Don MacLean,30,16,143,4.6,.407,.122,.122,4.8,13.0,9.0,8.5,0.7,0.5,13.4,18.4,,-0.2,0.2,0.0,-0.004,,-6.1,-1.4,-7.4,-0.2
15,Mark West,39,22,127,4.3,.483,.000,.667,5.4,21.5,13.6,2.1,0.8,2.3,27.9,7.5,,-0.1,0.2,0.2,.061,,-6.8,1.4,-5.5,-0.1
16,Kevin Johnson,33,6,113,17.3,.644,.036,.250,0.0,15.5,7.9,33.2,0.9,0.0,18.4,14.8,,0.3,0.1,0.5,.195,,-0.5,-1.4,-1.9,0.0
17,Ben Davis,27,5,22,8.5,.333,.000,.000,15.5,29.8,22.8,13.2,2.3,3.3,33.3,18.0,,-0.1,0.1,0.0,-0.033,,-8.3,4.2,-4.1,0.0
