
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Jack Sikma,30,80,78,2790,508,1100,.462,0,13,.000,508,1087,.467,.462,355,411,.864,146,602,748,301,92,73,214,293,1371
2,Xavier McDaniel,22,82,80,2706,576,1176,.490,2,10,.200,574,1166,.492,.491,250,364,.687,307,348,655,193,101,37,248,305,1404
3,Gerald Henderson,30,82,82,2568,434,900,.482,18,52,.346,416,848,.491,.492,185,223,.830,89,98,187,487,138,11,184,230,1071
4,Tom Chambers,26,66,26,2019,432,928,.466,13,48,.271,419,880,.476,.473,346,414,.836,126,305,431,132,55,37,194,248,1223
5,Danny Young,23,82,29,1901,227,449,.506,24,74,.324,203,375,.541,.532,90,106,.849,29,91,120,303,110,9,92,113,568
6,Al Wood,27,78,34,1749,355,817,.435,5,37,.135,350,780,.449,.438,187,239,.782,80,164,244,114,57,19,107,171,902
7,Tim McCormick,23,77,42,1705,253,444,.570,1,2,.500,252,442,.570,.571,174,244,.713,140,263,403,83,19,28,110,219,681
8,Danny Vranes,27,80,19,1569,131,284,.461,0,4,.000,131,280,.468,.461,39,75,.520,115,166,281,68,63,31,58,218,301
9,Ricky Sobers,33,78,0,1279,240,541,.444,13,43,.302,227,498,.456,.456,110,125,.880,29,70,99,180,44,2,85,139,603
10,Michael Phelps,24,70,18,880,117,286,.409,1,12,.083,116,274,.423,.411,44,74,.595,29,60,89,71,45,1,62,86,279
11,Frank Brickowski,26,40,2,311,30,58,.517,0,0,,30,58,.517,.517,18,27,.667,16,38,54,21,11,7,23,74,78
12,George Johnson,37,41,0,264,12,23,.522,0,0,,12,23,.522,.522,11,16,.688,26,34,60,13,6,37,14,46,35
13,Rod Higgins,26,12,0,94,9,27,.333,1,4,.250,8,23,.348,.352,3,5,.600,3,9,12,6,2,1,4,11,22
14,David Pope,23,11,0,74,9,20,.450,1,1,1.000,8,19,.421,.475,2,4,.500,6,5,11,4,2,1,2,11,21
15,Alex Stivrins,23,3,0,14,1,4,.250,0,0,,1,4,.250,.250,1,4,.250,3,0,3,1,0,0,3,2,3
16,Brian Martin,23,3,0,7,1,2,.500,0,0,,1,2,.500,.500,0,0,,1,3,4,0,0,1,2,2,2
,Team Totals,,82,,19930,3335,7059,.472,79,300,.263,3256,6759,.482,.478,1815,2331,.779,1145,2256,3401,1977,745,295,1435,2168,8564
