
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Tracy McGrady,25,78,3182,22.9,.526,.262,.336,2.7,14.8,8.9,28.6,2.3,1.3,9.5,31.2,,6.5,5.4,12.0,.180,,4.9,1.9,6.8,7.0
2,Yao Ming,24,80,2447,23.2,.614,.000,.510,10.2,21.4,15.9,5.0,0.8,5.1,14.1,26.8,,6.0,4.7,10.7,.210,,0.3,1.3,1.6,2.2
3,Bob Sura,31,61,1922,14.4,.533,.308,.373,4.9,15.3,10.2,27.3,1.8,0.3,20.0,18.0,,1.8,2.9,4.8,.119,,0.6,1.8,2.5,2.2
4,David Wesley,34,54,1840,11.6,.536,.472,.227,1.7,7.2,4.5,14.0,1.8,0.3,9.7,15.5,,2.2,2.2,4.4,.115,,0.9,0.6,1.5,1.6
5,Juwan Howard,31,61,1624,13.0,.494,.002,.213,9.3,15.4,12.4,10.2,1.1,0.2,11.8,19.5,,1.0,2.2,3.2,.094,,-1.8,0.6,-1.2,0.3
6,Jon Barry,35,53,1230,14.0,.588,.457,.199,2.1,10.7,6.5,18.5,2.0,0.4,14.3,14.2,,2.0,1.7,3.7,.144,,0.8,1.0,1.8,1.2
7,Dikembe Mutombo,38,80,1212,16.4,.575,.000,.659,14.8,25.9,20.5,1.3,0.7,6.5,15.4,12.9,,2.0,2.7,4.7,.186,,-3.3,2.3,-1.0,0.3
8,Jim Jackson,34,24,990,10.5,.538,.519,.117,1.2,12.1,6.8,14.5,1.3,0.1,15.8,16.8,,0.3,1.2,1.5,.075,,0.0,0.9,0.9,0.7
9,Scott Padgett,28,66,942,12.3,.549,.541,.172,6.0,16.7,11.5,9.5,1.9,0.8,10.7,14.0,,1.2,1.6,2.8,.141,,0.1,1.4,1.5,0.8
10,Maurice Taylor,28,38,905,8.2,.465,.027,.205,5.4,15.5,10.6,10.2,1.0,1.0,16.5,19.9,,-0.9,1.3,0.3,.018,,-4.7,0.9,-3.8,-0.4
11,Mike James,29,27,692,17.4,.533,.368,.189,2.1,12.2,7.2,21.1,2.0,0.2,7.6,23.2,,1.2,1.0,2.2,.155,,2.6,-0.2,2.4,0.8
12,Ryan Bowen,29,66,604,7.7,.462,.054,.189,4.2,10.4,7.3,4.7,2.1,0.6,5.5,9.9,,0.2,0.9,1.1,.087,,-3.7,1.6,-2.1,0.0
13,Clarence Weatherspoon,34,40,525,9.0,.475,.000,.307,8.0,18.8,13.5,5.2,0.9,0.9,10.4,13.0,,0.3,0.8,1.1,.098,,-4.0,0.8,-3.3,-0.2
14,Tyronn Lue,27,21,479,7.7,.481,.369,.148,0.0,9.5,4.9,19.6,0.9,0.0,15.6,15.1,,0.0,0.5,0.5,.049,,-2.8,-0.8,-3.6,-0.2
15,Charlie Ward,34,14,360,8.7,.453,.662,.169,2.0,10.4,6.3,18.4,2.3,0.0,17.9,13.2,,-0.1,0.5,0.5,.061,,-1.7,1.1,-0.6,0.1
16,Andre Barrett,22,27,314,5.6,.381,.536,.145,1.9,5.1,3.5,20.5,2.4,0.0,17.9,13.4,,-0.3,0.4,0.1,.017,,-3.9,-0.5,-4.4,-0.2
17,Bostjan Nachbar,24,16,204,6.1,.507,.488,.279,2.3,14.5,8.6,6.9,0.3,0.0,9.4,12.3,,0.1,0.2,0.3,.080,,-2.8,-0.7,-3.6,-0.1
18,Rod Strickland,38,16,196,4.6,.295,.047,.233,1.8,13.9,8.0,29.7,0.8,0.8,25.2,15.2,,-0.5,0.2,-0.2,-0.051,,-8.0,0.2,-7.7,-0.3
19,Reece Gaines,24,10,108,4.7,.452,.444,.148,0.0,11.6,5.9,4.5,1.5,0.0,12.2,14.3,,-0.1,0.1,0.0,.017,,-4.9,-0.4,-5.4,-0.1
20,Moochie Norris,31,6,39,0.6,.237,.000,.125,3.1,8.7,6.0,20.0,1.4,0.0,10.6,22.8,,-0.2,0.0,-0.1,-0.168,,-10.5,-1.4,-11.9,-0.1
21,Torraye Braggs,28,7,24,11.6,.429,.000,.000,34.9,23.7,29.2,0.0,0.0,0.0,22.2,17.7,,0.0,0.0,0.0,.073,,-5.3,-7.4,-12.7,-0.1
22,Vin Baker,33,3,13,-18.3,.205,.000,.500,0.0,17.5,9.0,10.7,0.0,0.0,29.1,24.9,,-0.1,0.0,-0.1,-0.344,,-18.3,-1.6,-19.8,-0.1
23,Brandin Knight,23,1,3,-1.2,.000,.000,.000,0.0,0.0,0.0,46.5,0.0,0.0,0.0,15.7,,0.0,0.0,0.0,-0.205,,-14.4,-11.1,-25.5,0.0
