
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Jodie Meeks,26,77,70,2556,7.9,17.0,.463,3.1,7.7,.401,4.8,9.3,.514,4.2,4.9,.857,0.6,3.1,3.7,2.6,2.1,0.1,2.1,2.3,23.0,,112,113
2,Wesley Johnson,26,79,62,2240,6.0,14.1,.425,2.2,5.9,.369,3.8,8.3,.466,1.3,1.7,.792,1.5,6.0,7.6,2.7,1.9,1.7,2.0,4.5,15.5,,100,110
3,Pau Gasol,33,60,60,1884,11.0,22.9,.480,0.1,0.4,.286,10.9,22.5,.483,4.8,6.6,.736,3.2,11.8,15.0,5.2,0.7,2.4,3.6,3.2,26.9,,102,108
4,Nick Young,28,64,9,1810,10.4,23.9,.435,3.6,9.4,.386,6.8,14.5,.468,6.3,7.7,.825,0.8,3.7,4.5,2.6,1.2,0.3,2.6,4.2,30.7,,107,114
5,Kendall Marshall,22,54,45,1564,5.3,13.0,.406,2.2,5.5,.399,3.1,7.5,.411,0.6,1.1,.528,0.5,4.4,4.8,14.8,1.5,0.1,4.7,2.4,13.4,,101,113
6,Jordan Hill,26,72,32,1500,9.3,16.9,.549,0.0,0.0,.000,9.3,16.9,.550,4.0,5.9,.685,6.3,11.1,17.3,1.8,0.9,2.1,2.4,5.6,22.6,,115,108
7,Ryan Kelly,22,59,25,1312,5.8,13.8,.423,1.8,5.3,.338,4.0,8.5,.476,4.1,5.0,.815,1.6,6.6,8.1,3.5,1.2,1.7,1.7,5.5,17.5,,110,111
8,Robert Sacre,24,65,13,1089,6.4,13.4,.477,0.0,0.0,,6.4,13.4,.477,2.9,4.2,.681,3.7,7.7,11.3,2.3,1.1,2.1,2.0,6.0,15.6,,105,110
9,Jordan Farmar,27,41,5,912,8.1,19.4,.415,3.7,8.5,.438,4.3,10.9,.397,2.3,3.1,.746,1.1,4.5,5.5,10.6,2.0,0.4,5.1,3.5,22.2,,101,112
10,Xavier Henry,22,43,5,908,7.7,18.5,.417,1.5,4.3,.346,6.2,14.1,.439,6.2,9.5,.655,1.3,4.8,6.1,2.7,2.4,0.4,3.1,4.2,23.1,,97,111
11,Steve Blake,33,27,27,891,4.8,12.7,.378,2.8,7.2,.397,2.0,5.6,.353,1.5,1.9,.800,0.4,5.2,5.6,11.2,1.9,0.1,3.9,2.7,14.0,,103,112
12,Shawne Williams,27,36,13,751,4.7,12.4,.380,2.7,8.4,.326,2.0,4.1,.492,0.9,1.3,.700,1.6,9.2,10.8,1.9,1.2,1.9,1.4,6.0,13.1,,100,108
13,Chris Kaman,31,39,13,736,11.6,22.9,.509,0.0,0.2,.000,11.6,22.7,.513,3.4,4.5,.765,3.6,11.6,15.1,3.8,0.7,2.6,4.9,6.1,26.7,,97,107
14,Kent Bazemore,24,23,15,643,8.4,18.6,.451,2.5,6.7,.371,5.9,11.9,.497,3.6,5.5,.644,0.4,5.4,5.8,5.4,2.3,0.5,3.9,4.5,22.8,,98,110
15,Steve Nash,39,15,10,313,5.6,14.6,.383,1.2,3.7,.333,4.4,10.9,.400,3.4,3.7,.917,0.6,3.9,4.5,13.4,1.1,0.3,4.8,2.8,15.9,,100,114
16,MarShon Brooks,25,18,0,228,9.2,18.8,.489,2.3,4.1,.579,6.8,14.7,.464,3.8,5.5,.692,1.7,4.7,6.4,4.5,2.6,0.6,3.6,3.4,24.5,,105,110
17,Manny Harris,24,9,0,180,7.6,18.9,.400,1.9,5.4,.350,5.7,13.5,.420,2.7,3.2,.833,1.9,7.3,9.2,3.0,1.1,0.3,2.4,2.7,19.7,,95,112
18,Kobe Bryant,35,6,6,177,8.5,20.1,.425,0.8,4.4,.188,7.7,15.7,.491,4.9,5.8,.857,0.5,6.6,7.1,10.4,1.9,0.3,9.3,2.5,22.8,,84,111
19,Elias Harris,24,2,0,11,0.0,4.4,.000,0.0,0.0,,0.0,4.4,.000,0.0,0.0,,4.4,0.0,4.4,4.4,4.4,0.0,0.0,0.0,0.0,,92,110
