
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,John Salmons,29,26,21,37.7,6.3,13.4,.473,1.9,4.5,.415,4.5,8.9,.502,.543,3.7,4.4,.843,0.6,3.7,4.3,2.0,1.0,0.6,1.7,2.3,18.3
2,Derrick Rose,20,81,80,37.0,7.1,14.9,.475,0.2,0.9,.222,6.9,14.0,.491,.482,2.4,3.1,.788,1.2,2.7,3.9,6.3,0.8,0.2,2.5,1.5,16.8
3,Ben Gordon,25,82,76,36.6,7.3,16.0,.455,2.1,5.1,.410,5.2,10.9,.476,.521,4.0,4.7,.864,0.6,2.8,3.5,3.4,0.9,0.3,2.4,2.2,20.7
4,Luol Deng,23,49,46,34.0,5.4,12.1,.448,0.2,0.4,.400,5.2,11.7,.450,.455,3.1,3.9,.796,1.6,4.4,6.0,1.9,1.2,0.5,1.5,1.7,14.1
5,Drew Gooden,27,31,27,29.6,5.2,11.4,.457,0.0,0.1,.000,5.2,11.3,.461,.457,2.7,3.1,.866,2.6,5.9,8.6,1.4,0.8,0.5,1.8,3.3,13.1
6,Brad Miller,32,27,0,27.6,4.0,8.4,.478,0.1,0.5,.231,3.9,7.9,.493,.485,3.7,4.3,.853,2.5,5.0,7.4,3.2,0.8,0.4,1.7,3.3,11.8
7,Tyrus Thomas,22,79,61,27.5,3.9,8.6,.451,0.0,0.1,.333,3.9,8.5,.453,.453,3.0,3.8,.783,1.9,4.6,6.4,1.0,1.2,1.9,1.6,2.8,10.8
8,Larry Hughes,30,30,6,26.4,4.2,10.3,.412,1.3,3.4,.392,2.9,6.9,.422,.477,2.2,2.7,.817,0.2,2.9,3.1,2.0,1.2,0.3,1.2,1.7,12.0
9,Kirk Hinrich,28,51,4,26.3,3.6,8.2,.437,1.4,3.3,.408,2.2,4.9,.456,.519,1.3,1.7,.791,0.3,2.1,2.4,3.9,1.3,0.4,1.7,2.5,9.9
10,Joakim Noah,23,80,55,24.2,2.6,4.7,.556,0.0,0.0,.000,2.6,4.6,.558,.556,1.5,2.3,.676,3.1,4.5,7.6,1.3,0.6,1.4,1.0,3.0,6.7
11,Andres Nocioni,29,53,2,24.1,3.5,8.5,.414,1.5,3.9,.378,2.0,4.5,.446,.502,1.9,2.3,.806,0.6,3.5,4.2,1.1,0.5,0.3,1.4,3.3,10.4
12,Thabo Sefolosha,24,43,14,17.1,1.8,4.2,.434,0.3,1.2,.300,1.5,3.1,.485,.475,0.5,0.6,.840,0.6,2.3,2.9,1.5,0.8,0.4,0.9,1.2,4.5
13,Tim Thomas,31,18,0,14.1,2.0,5.0,.400,1.1,2.4,.442,0.9,2.6,.362,.506,0.8,1.1,.700,0.4,1.9,2.3,0.7,0.3,0.0,0.6,1.5,5.8
14,Aaron Gray,24,56,18,12.8,1.4,3.0,.485,0.0,0.0,.000,1.4,3.0,.488,.485,0.6,1.1,.576,1.5,2.4,3.9,0.8,0.3,0.3,0.7,2.4,3.5
15,Lindsey Hunter,38,28,0,9.5,1.0,2.9,.329,0.6,1.7,.333,0.4,1.2,.324,.427,0.1,0.2,.600,0.1,0.4,0.4,1.3,0.7,0.0,0.7,1.0,2.6
16,Cedric Simmons,23,11,0,5.5,1.0,1.9,.524,0.0,0.0,,1.0,1.9,.524,.524,0.5,1.3,.429,0.4,0.7,1.1,0.2,0.1,0.4,0.0,0.5,2.5
17,Linton Johnson,28,8,0,5.3,0.5,1.4,.364,0.1,0.3,.500,0.4,1.1,.333,.409,0.0,0.0,,0.4,0.6,1.0,0.3,0.1,0.0,0.3,0.8,1.1
18,Anthony Roberson,25,6,0,3.8,0.8,2.8,.294,0.3,1.7,.200,0.5,1.2,.429,.353,0.0,0.0,,0.3,0.8,1.2,0.2,0.0,0.0,0.2,0.0,2.0
19,Demetris Nichols,24,2,0,2.5,0.5,2.0,.250,0.0,0.5,.000,0.5,1.5,.333,.250,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0
