
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
42,Eric Anderson,PF,6-9,220,May 26 1970,1,Indiana University
50,Greg Anthony,PG,6-0,176,November 15 1967,2,University of Nevada Las Vegas
20,Rolando Blackman,SG,6-6,190,February 26 1959,12,Kansas State University
4,Anthony Bonner,SF,6-8,215,June 8 1968,3,Saint Louis University
9,Tony Campbell,SF,6-7,215,May 7 1962,9,Ohio State University
44,Hubert Davis,SG,6-5,183,May 17 1970,1,University of North Carolina
33,Patrick Ewing,C,7-0,240,August 5 1962,8,Georgetown University
7,Corey Gaines,SG,6-3,195,June 1 1965,3,Loyola Marymount University
11,Derek Harper,PG,6-4,185,October 13 1961,10,University of Illinois at Urbana-Champaign
14,Anthony Mason,PF,6-7,250,December 14 1966,4,Tennessee State University
34,Charles Oakley,PF,6-8,225,December 18 1963,8,Virginia Union University
35,Gerald Paddio,SF,6-7,205,April 21 1965,2,University of Nevada Las Vegas
25,Doc Rivers,PG,6-4,185,October 13 1961,10,Marquette University
54,Charles Smith,SF,6-10,230,July 16 1965,5,University of Pittsburgh
3,John Starks,SG,6-3,180,August 10 1965,4,Oklahoma State University
32,Herb Williams,C,6-10,242,February 16 1958,12,Ohio State University
