
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Kevin Garnett,25,81,3175,23.8,.536,.083,.320,9.0,26.5,17.8,22.4,1.6,2.9,12.5,26.0,,7.9,4.9,12.8,.194,,3.6,3.1,6.7,7.0
2,Wally Szczerbiak,24,82,3117,17.1,.580,.159,.227,4.5,9.9,7.2,13.6,1.1,0.5,12.1,21.8,,7.0,1.7,8.7,.134,,2.9,-1.1,1.9,3.1
3,Chauncey Billups,25,82,2355,17.6,.555,.383,.284,1.7,9.2,5.5,29.2,1.5,0.5,13.0,20.4,,6.1,1.5,7.6,.156,,3.5,-2.0,1.5,2.1
4,Rasho Nesterovic,25,82,2218,12.9,.499,.002,.108,10.6,17.2,13.9,5.2,1.1,3.7,12.0,16.0,,1.6,2.5,4.1,.089,,-1.5,1.3,-0.1,1.1
5,Anthony Peeler,32,82,2060,12.2,.519,.414,.085,2.1,9.4,5.8,13.0,1.6,0.4,9.7,17.3,,2.4,1.3,3.8,.087,,0.9,-1.2,-0.3,0.9
6,Joe Smith,26,72,1922,16.0,.571,.005,.355,9.3,17.9,13.6,6.6,1.1,2.3,11.4,17.8,,4.1,2.0,6.1,.153,,0.4,0.3,0.7,1.3
7,Gary Trent,27,64,1140,15.4,.538,.005,.378,10.7,16.6,13.7,8.3,1.0,1.8,11.5,19.9,,1.9,1.1,3.0,.125,,-0.2,-0.7,-0.9,0.3
8,Terrell Brandon,31,32,962,21.2,.494,.063,.230,2.1,9.0,5.6,42.8,2.9,0.5,9.7,20.9,,2.8,0.9,3.7,.186,,3.2,-1.0,2.1,1.0
9,Sam Mitchell,38,74,726,9.4,.491,.154,.216,2.9,10.1,6.5,9.3,0.9,0.4,9.5,17.1,,0.5,0.4,0.9,.058,,-2.4,-2.3,-4.6,-0.5
10,Felipe Lopez,27,67,581,7.8,.469,.212,.353,5.8,10.0,8.0,9.6,1.6,0.1,16.7,16.8,,-0.1,0.4,0.3,.027,,-2.8,-1.4,-4.2,-0.3
11,Loren Woods,23,60,516,9.9,.449,.021,.625,10.4,16.8,13.7,5.8,1.7,4.9,22.7,13.9,,-0.2,0.7,0.5,.047,,-4.4,2.5,-1.9,0.0
12,Marc Jackson,27,22,326,9.2,.451,.010,.323,11.1,18.9,15.1,3.1,1.0,0.7,13.7,18.2,,0.0,0.3,0.3,.042,,-4.3,-2.2,-6.5,-0.4
13,William Avery,22,28,258,5.4,.361,.389,.211,1.8,8.8,5.4,19.9,1.4,0.0,16.2,20.6,,-0.5,0.1,-0.4,-0.067,,-4.7,-2.9,-7.6,-0.4
14,Robert Pack,32,16,252,9.1,.416,.059,.221,3.3,7.2,5.3,27.7,2.7,0.0,21.1,17.0,,-0.1,0.2,0.1,.016,,-3.3,-1.2,-4.5,-0.2
15,Dean Garrett,35,29,152,7.1,.339,.000,.075,10.0,25.5,17.9,3.7,1.7,4.4,14.5,14.4,,-0.2,0.3,0.0,.006,,-7.1,1.5,-5.6,-0.1
16,Maurice Evans,23,10,45,11.5,.506,.158,.211,7.8,2.5,5.1,14.8,0.0,0.0,8.8,22.9,,0.1,0.0,0.1,.079,,0.2,-5.3,-5.1,0.0
