
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
50,Greg Anthony,PG,6-0,176,November 15 1967,8,University of Nevada Las Vegas
2,Stacey Augmon,SG,6-8,205,August 1 1968,8,University of Nevada Las Vegas
44,Brian Grant,PF,6-9,254,March 5 1972,5,Xavier University
14,Gary Grant,PG,6-3,185,April 21 1965,11,University of Michigan
34,Antonio Harvey,PF,6-11,225,July 6 1970,4,Pfeiffer University
35,Joe Kleine,C,6-11,255,January 4 1962,14,University of Arkansas
5,Jermaine O'Neal,C,6-11,226,October 13 1978,3,
33,Scottie Pippen,SF,6-8,210,September 25 1965,12,University of Central Arkansas
11,Arvydas Sabonis,C,7-3,279,December 19 1964,4,
12,Detlef Schrempf,SF,6-9,214,January 21 1963,14,University of Washington
8,Steve Smith,SG,6-7,200,March 31 1969,8,Michigan State University
3,Damon Stoudamire,PG,5-10,171,September 3 1973,4,University of Arizona
30,Rasheed Wallace,PF,6-10,225,September 17 1974,4,University of North Carolina
6,Bonzi Wells,SF,6-5,210,September 28 1976,1,Ball State University
