
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Adrian Dantley,29,76,2744,24.6,.629,.008,.548,7.2,8.5,7.8,16.7,1.1,0.1,11.4,30.0,,10.4,2.3,12.8,.223,,6.7,-1.7,4.9,4.8
2,Mark Eaton,29,80,2551,12.2,.499,.000,.343,7.5,21.2,14.4,5.2,0.6,8.1,18.8,13.2,,-0.9,4.8,4.0,.075,,-4.1,5.4,1.3,2.1
3,Karl Malone,22,81,2475,13.7,.504,.002,.399,7.8,23.6,15.8,14.2,2.0,1.0,18.9,24.1,,-2.4,4.3,1.9,.036,,-2.4,2.0,-0.5,1.0
4,Thurl Bailey,24,82,2358,15.0,.499,.006,.257,6.9,15.7,11.4,9.7,0.8,2.7,10.7,23.0,,1.0,3.0,4.0,.081,,-1.9,0.4,-1.4,0.3
5,Bob Hansen,25,82,2032,10.1,.517,.080,.210,4.5,8.6,6.5,13.1,1.7,0.2,15.5,16.2,,0.4,2.1,2.5,.058,,-1.6,0.2,-1.4,0.3
6,Rickey Green,31,80,2012,16.4,.537,.038,.330,1.8,5.5,3.7,29.4,2.4,0.2,13.2,20.1,,3.0,2.2,5.2,.124,,0.6,-1.4,-0.8,0.6
7,John Stockton,23,82,1935,17.0,.566,.032,.440,1.9,8.1,5.0,41.8,3.8,0.3,23.2,15.1,,2.9,2.9,5.9,.146,,0.1,-0.3,-0.2,0.9
8,Carey Scurry,23,78,1168,11.9,.509,.037,.419,9.2,13.3,11.3,9.7,3.1,3.2,21.2,15.7,,-0.4,2.1,1.8,.072,,-2.5,3.6,1.1,0.9
9,Pace Mannion,25,57,673,10.8,.510,.196,.383,4.3,8.9,6.6,11.2,2.2,0.4,14.1,17.5,,0.1,0.8,0.9,.064,,-1.9,-0.3,-2.2,0.0
10,Jeff Wilkins,30,48,604,7.7,.426,.000,.196,7.3,18.7,13.1,6.5,0.2,1.0,10.9,19.6,,-0.6,0.7,0.1,.006,,-5.6,-1.6,-7.2,-0.8
11,Fred Roberts,25,58,469,9.1,.526,.012,.521,7.3,11.2,9.3,8.1,0.8,0.7,20.5,22.3,,-0.3,0.5,0.2,.020,,-4.4,-1.8,-6.2,-0.5
12,Steve Hayes,30,58,397,5.1,.433,.000,.414,8.9,12.2,10.6,2.3,0.6,2.7,13.5,12.1,,-0.3,0.4,0.2,.023,,-5.3,0.0,-5.3,-0.3
13,Marc Iavaroni,29,26,345,9.7,.514,.000,.593,6.7,17.4,12.2,10.9,1.3,0.5,17.1,14.4,,0.1,0.5,0.6,.080,,-3.1,0.7,-2.4,0.0
14,Jeff Cook,29,2,17,6.8,.543,.000,.167,13.0,18.9,16.0,0.0,0.0,0.0,31.8,22.4,,0.0,0.0,0.0,-0.075,,-9.4,-6.4,-15.8,-0.1
