
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Brandon Rush,24,82,64,2491,5.9,13.9,.423,2.5,6.0,.411,3.4,7.9,.433,1.1,1.8,.629,0.8,6.1,6.9,2.2,1.1,1.3,1.8,3.2,15.4,,99,108
2,Troy Murphy,29,72,69,2344,8.1,17.2,.472,2.7,7.0,.384,5.4,10.1,.533,3.2,4.1,.798,2.7,12.8,15.6,3.2,1.5,0.7,2.1,3.7,22.2,,115,103
3,Earl Watson,30,79,52,2322,4.7,11.2,.426,1.1,3.9,.288,3.6,7.2,.500,2.6,3.6,.710,1.2,4.0,5.1,8.5,2.2,0.3,3.7,3.9,13.2,,100,108
4,Danny Granger,26,62,62,2278,10.6,24.7,.428,3.4,9.5,.361,7.2,15.2,.471,7.9,9.3,.848,1.5,6.0,7.4,3.7,2.0,1.1,3.4,4.0,32.5,,108,106
5,Roy Hibbert,23,81,69,2035,9.4,19.0,.495,0.1,0.1,.500,9.3,18.9,.495,4.1,5.4,.754,4.3,7.0,11.3,3.8,0.7,3.2,3.5,6.9,23.0,,105,106
6,Dahntay Jones,29,76,26,1892,7.5,16.3,.461,0.1,0.8,.125,7.4,15.4,.479,5.2,6.7,.770,1.3,4.7,6.0,3.9,1.0,1.0,3.4,6.2,20.3,,100,109
7,Mike Dunleavy,29,67,15,1486,7.6,18.6,.410,2.5,7.9,.318,5.1,10.7,.478,4.4,5.3,.842,0.8,7.0,7.9,3.4,1.3,0.5,2.4,3.5,22.2,,104,108
8,T.J. Ford,26,47,32,1189,7.7,17.4,.445,0.3,2.1,.160,7.4,15.3,.484,4.3,5.6,.770,1.7,4.5,6.2,7.5,1.8,0.5,3.7,4.2,20.1,,101,108
9,A.J. Price,23,56,2,865,8.3,20.2,.410,3.4,9.9,.345,4.9,10.3,.472,3.4,4.3,.800,0.7,4.3,5.0,6.1,2.0,0.2,3.4,3.0,23.4,,102,108
10,Luther Head,27,47,10,813,8.3,18.9,.437,2.3,6.4,.352,6.0,12.5,.481,2.9,3.5,.828,0.4,4.5,4.9,4.4,1.1,0.5,3.3,3.2,21.7,,98,110
11,Solomon Jones,25,52,2,675,5.7,12.9,.443,0.0,0.2,.000,5.7,12.7,.451,3.7,5.2,.718,3.7,6.8,10.6,2.3,1.0,2.7,2.9,9.2,15.2,,99,106
12,Josh McRoberts,22,42,3,524,7.2,13.8,.521,0.8,2.2,.348,6.4,11.6,.553,1.8,3.6,.500,3.8,8.2,12.0,4.2,1.6,1.5,1.8,7.0,16.9,,114,105
13,Tyler Hansbrough,24,29,1,511,7.8,21.8,.360,0.0,0.4,.000,7.8,21.4,.367,8.1,10.9,.743,5.8,7.5,13.4,2.7,1.6,0.8,2.0,6.8,23.8,,101,106
14,Jeff Foster,33,16,3,255,4.3,8.9,.478,0.0,0.2,.000,4.3,8.7,.489,1.0,1.7,.556,6.6,9.1,15.7,4.1,0.6,0.8,2.7,8.7,9.5,,107,107
15,Travis Diener,27,4,0,25,2.0,11.9,.167,2.0,9.9,.200,0.0,2.0,.000,0.0,4.0,.000,0.0,4.0,4.0,7.9,5.9,0.0,0.0,2.0,5.9,,73,100
