
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Jalen Rose,30,82,82,3351,9.8,24.2,.406,2.0,5.5,.370,7.8,18.7,.416,6.1,7.2,.854,1.0,4.3,5.4,6.0,1.1,0.4,4.4,4.1,27.8,,100,109
2,Donyell Marshall,29,78,53,2378,9.1,19.8,.459,0.7,1.9,.379,8.4,17.9,.467,3.6,4.8,.756,5.0,10.0,15.1,3.0,2.0,1.8,2.9,5.0,22.5,,105,102
3,Trenton Hassell,23,82,53,1999,3.7,10.1,.367,0.3,1.0,.325,3.4,9.0,.372,1.1,1.4,.745,0.9,5.6,6.5,3.9,1.2,1.6,2.1,5.1,8.8,,86,107
4,Jamal Crawford,22,80,31,1992,8.6,20.8,.413,2.2,6.2,.355,6.4,14.6,.438,2.7,3.3,.806,0.5,4.2,4.8,8.6,2.0,0.6,3.5,3.2,22.1,,101,107
5,Jay Williams,21,75,54,1961,7.1,17.9,.399,1.7,5.3,.322,5.4,12.6,.431,2.7,4.2,.640,0.7,4.4,5.1,9.2,2.3,0.4,4.5,4.7,18.7,,94,107
6,Tyson Chandler,20,75,68,1827,7.2,13.6,.531,0.0,0.0,,7.2,13.6,.531,5.0,8.2,.608,4.7,9.7,14.4,2.1,1.0,3.0,3.8,6.2,19.4,,104,103
7,Eddy Curry,20,81,48,1571,10.9,18.7,.585,0.0,0.0,,10.9,18.7,.585,5.8,9.4,.624,3.8,7.7,11.5,1.2,0.6,2.0,4.5,7.4,27.7,,106,106
8,Eddie Robinson,26,64,18,1355,5.9,11.9,.492,0.1,0.5,.214,5.8,11.4,.505,1.9,2.4,.810,2.9,4.7,7.6,2.5,2.3,0.5,2.0,4.5,13.8,,106,106
9,Corie Blount,34,50,3,836,4.0,8.2,.485,0.0,0.0,,4.0,8.2,.485,1.2,2.1,.571,4.2,8.4,12.6,3.1,2.0,1.2,2.6,7.4,9.2,,99,103
10,Marcus Fizer,24,38,0,809,11.3,24.3,.465,0.1,0.4,.167,11.2,23.9,.469,5.6,8.5,.657,5.1,8.6,13.7,3.0,0.9,1.1,3.6,5.6,28.2,,101,106
11,Fred Hoiberg,30,63,0,784,3.2,8.2,.389,0.3,1.4,.238,2.9,6.9,.419,2.7,3.3,.820,0.7,8.2,9.0,4.6,2.6,0.3,1.6,3.9,9.4,,103,103
12,Lonny Baxter,24,55,0,682,7.2,15.5,.466,0.0,0.2,.000,7.2,15.3,.471,5.3,7.7,.680,4.9,7.5,12.4,1.2,0.7,1.7,3.5,10.2,19.7,,100,106
13,Rick Brunson,30,17,0,196,6.0,13.1,.460,1.0,1.6,.667,5.0,11.5,.432,2.6,3.1,.833,1.0,3.9,5.0,9.4,2.6,0.8,4.5,5.2,15.7,,102,106
14,Roger Mason,22,17,0,113,5.0,14.1,.355,2.7,8.2,.333,2.3,5.9,.385,0.9,0.9,1.000,0.9,4.5,5.4,5.4,1.8,0.0,2.3,9.1,13.6,,98,108
15,Dalibor Bagaric,22,10,0,76,5.4,17.6,.308,0.0,0.0,,5.4,17.6,.308,2.0,2.7,.750,4.7,8.8,13.5,2.7,2.0,2.0,3.4,7.4,12.8,,77,102
