
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Lamar Odom,21,76,2836,18.9,.536,.242,.369,4.6,18.9,11.9,25.0,1.4,3.0,17.8,24.1,,3.2,3.3,6.5,.111,,2.4,2.2,4.6,4.6
2,Jeff McInnis,26,81,2831,15.6,.521,.154,.173,1.7,7.0,4.4,27.7,1.4,0.2,10.1,18.2,,5.8,1.1,6.9,.117,,2.1,-1.8,0.3,1.6
3,Eric Piatkowski,30,81,2144,14.6,.572,.442,.269,3.0,9.7,6.4,7.6,1.1,0.6,9.2,17.8,,4.5,1.0,5.5,.123,,2.2,-1.6,0.6,1.4
4,Darius Miles,19,81,2133,14.7,.518,.030,.378,7.0,18.3,12.8,8.1,1.3,4.1,16.7,19.1,,0.5,2.6,3.0,.068,,-2.1,2.0,-0.1,1.0
5,Michael Olowokandi,25,82,2127,10.0,.451,.000,.220,9.3,18.7,14.1,3.7,0.8,3.6,17.9,20.5,,-2.6,2.2,-0.4,-0.008,,-5.1,0.2,-4.9,-1.6
6,Sean Rooks,31,82,1553,11.5,.487,.005,.362,6.9,15.2,11.2,8.1,1.2,2.9,13.7,15.8,,0.8,1.5,2.3,.070,,-2.5,1.1,-1.3,0.3
7,Corey Maggette,21,69,1359,18.2,.562,.115,.591,7.6,16.6,12.3,10.8,1.4,0.5,14.7,24.5,,2.7,1.1,3.9,.137,,0.9,-1.4,-0.5,0.5
8,Quentin Richardson,20,76,1358,16.5,.516,.288,.301,9.1,12.5,10.8,8.3,1.7,0.4,9.7,22.4,,2.1,1.0,3.0,.106,,1.6,-1.9,-0.3,0.6
9,Keyon Dooling,20,76,1237,12.6,.509,.221,.494,0.8,7.3,4.1,23.7,1.8,0.6,17.6,20.0,,0.8,0.7,1.4,.056,,-1.2,-2.2,-3.4,-0.4
10,Cherokee Parks,28,52,876,12.5,.506,.025,.114,7.8,16.6,12.3,7.5,1.2,2.0,11.1,14.7,,0.8,0.8,1.6,.089,,-1.6,0.5,-1.1,0.2
11,Brian Skinner,24,39,584,10.4,.428,.000,.366,11.1,21.5,16.5,5.0,1.3,1.3,14.6,17.3,,-0.3,0.6,0.3,.028,,-4.3,-0.5,-4.8,-0.4
12,Derek Strong,32,28,491,8.8,.443,.009,.316,8.2,16.8,12.6,2.3,1.5,0.1,14.2,14.6,,-0.1,0.4,0.3,.026,,-4.3,-1.2,-5.5,-0.4
13,Tyrone Nesby,25,14,333,8.5,.406,.374,.187,5.7,8.7,7.2,5.5,1.6,0.8,7.0,19.9,,-0.2,0.2,0.0,.004,,-1.9,-1.9,-3.8,-0.2
14,Earl Boykins,24,10,149,17.2,.461,.127,.270,3.2,5.2,4.2,38.7,1.8,0.0,11.3,24.7,,0.2,0.1,0.3,.089,,1.2,-3.9,-2.7,0.0
15,Zendon Hamilton,25,3,19,5.7,.359,.000,.889,18.6,29.3,24.1,0.0,0.0,0.0,13.8,35.3,,-0.1,0.0,0.0,-0.119,,-12.8,-11.8,-24.6,-0.1
