
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Anthony Parker,32,82,2634,14.4,.580,.367,.151,2.2,12.9,7.5,10.8,1.6,0.5,9.0,17.4,,3.8,2.5,6.2,.113,,1.8,0.4,2.2,2.8
2,Jose Calderon,26,82,2484,20.5,.607,.260,.170,1.6,9.7,5.6,42.3,1.9,0.2,14.2,16.8,,8.1,2.2,10.2,.197,,4.0,-1.5,2.6,2.9
3,Chris Bosh,23,67,2425,23.8,.588,.024,.544,8.4,20.1,14.2,12.1,1.4,2.2,10.7,27.7,,7.0,3.1,10.1,.200,,2.7,1.0,3.7,3.5
4,Jamario Moon,27,78,2166,15.0,.540,.212,.148,5.0,21.6,13.2,6.2,2.0,4.0,7.7,14.4,,2.1,3.6,5.7,.126,,-0.8,3.5,2.8,2.6
5,Carlos Delfino,25,82,1928,13.6,.527,.497,.247,4.0,18.1,11.0,11.3,1.9,0.5,9.7,19.0,,1.7,2.3,4.0,.100,,0.9,0.4,1.3,1.6
6,Andrea Bargnani,22,78,1861,10.6,.495,.360,.233,3.2,15.2,9.2,7.4,0.7,1.6,9.9,22.5,,-0.3,1.6,1.4,.036,,-1.9,-1.2,-3.0,-0.5
7,Jason Kapono,26,81,1530,10.8,.561,.237,.086,2.4,6.9,4.6,6.7,1.2,0.1,10.1,17.7,,1.0,0.9,1.9,.060,,-0.8,-1.5,-2.3,-0.1
8,Rasho Nesterovic,31,71,1486,16.1,.565,.006,.105,10.3,17.0,13.6,8.9,0.7,2.8,10.9,17.4,,2.3,1.6,3.9,.125,,-0.1,1.1,1.1,1.2
9,T.J. Ford,24,51,1199,20.3,.533,.097,.239,2.3,7.7,4.9,44.4,2.4,0.0,15.0,26.8,,2.1,1.1,3.3,.130,,2.7,-1.7,0.9,0.9
10,Kris Humphries,22,70,925,15.7,.512,.006,.372,11.4,21.8,16.6,4.9,1.4,2.5,10.8,22.1,,0.6,1.3,1.8,.096,,-2.8,-0.3,-3.2,-0.3
11,Juan Dixon,29,36,424,10.7,.454,.244,.119,2.5,10.7,6.6,23.4,2.6,0.4,17.2,22.6,,-0.5,0.5,0.0,.002,,-2.8,-0.3,-3.2,-0.1
12,Joey Graham,25,38,331,10.3,.520,.027,.398,6.4,17.7,12.0,7.0,0.5,0.0,14.8,22.2,,0.0,0.3,0.3,.040,,-4.3,-2.3,-6.6,-0.4
13,Darrick Martin,36,17,141,5.8,.296,.372,.140,2.5,3.4,2.9,20.6,2.3,0.0,2.1,15.6,,-0.2,0.1,-0.1,-0.021,,-3.8,-2.1,-5.9,-0.1
14,Primoz Brezec,28,13,110,10.2,.508,.000,.553,9.6,9.8,9.7,1.4,0.5,1.5,7.8,22.0,,0.1,0.1,0.2,.072,,-3.6,-3.7,-7.2,-0.1
15,Maceo Baston,32,15,103,17.6,.697,.000,.400,10.3,19.7,14.9,4.6,1.0,3.2,12.0,15.3,,0.3,0.1,0.4,.201,,0.4,0.4,0.8,0.1
16,Jorge Garbajosa,30,7,74,10.4,.440,.640,.000,3.2,20.9,12.0,5.9,2.2,0.0,3.8,16.6,,0.0,0.1,0.1,.047,,-1.9,-0.8,-2.7,0.0
17,Linton Johnson,27,2,10,1.1,.510,.200,.400,0.0,11.9,5.9,16.8,0.0,0.0,33.8,41.9,,-0.1,0.0,-0.1,-0.308,,-12.8,-4.9,-17.7,0.0
