
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Raymond Felton,21,80,2406,14.2,.483,.307,.251,3.5,9.7,6.4,30.9,2.2,0.3,15.7,21.4,,0.8,1.8,2.6,.051,,0.7,-0.8,0.0,1.2
2,Brevin Knight,30,69,2351,17.3,.478,.017,.407,1.6,9.9,5.5,42.3,3.4,0.1,15.3,20.3,,2.5,2.5,4.9,.101,,0.4,-0.2,0.2,1.3
3,Primoz Brezec,26,79,2165,15.3,.552,.003,.283,9.1,14.8,11.8,3.7,0.5,1.1,8.7,20.0,,3.4,1.2,4.6,.102,,-0.9,-2.0,-2.9,-0.5
4,Jumaine Jones,26,76,2089,12.1,.506,.455,.164,5.5,16.1,10.4,5.0,1.7,0.8,8.6,18.3,,1.2,1.8,3.0,.068,,-0.4,-0.8,-1.2,0.4
5,Gerald Wallace,23,55,1895,21.3,.578,.085,.520,7.1,18.9,12.6,8.8,3.7,4.7,12.0,19.3,,3.0,3.4,6.4,.163,,1.1,4.7,5.8,3.7
6,Melvin Ely,27,57,1348,14.3,.550,.005,.452,7.6,16.8,11.9,9.7,1.1,2.5,16.4,20.1,,0.8,1.2,2.0,.072,,-2.0,0.6,-1.4,0.2
7,Bernard Robinson,25,66,1303,12.0,.498,.058,.367,5.2,14.9,9.7,9.5,3.2,0.6,14.9,17.0,,0.1,1.6,1.7,.061,,-2.7,1.5,-1.3,0.2
8,Matt Carroll,25,78,1275,13.9,.540,.389,.353,2.9,12.0,7.1,4.6,1.9,0.7,8.0,20.8,,1.6,1.0,2.6,.097,,-0.4,-2.1,-2.5,-0.2
9,Kareem Rush,25,47,1111,9.8,.471,.350,.164,1.8,9.5,5.4,7.7,1.8,0.9,11.4,22.7,,-1.0,0.7,-0.2,-0.010,,-2.6,-1.7,-4.3,-0.6
10,Emeka Okafor,23,26,874,14.9,.464,.000,.396,11.7,23.7,17.3,6.0,1.3,4.4,12.5,21.5,,-0.2,1.1,1.0,.054,,-3.5,1.6,-1.9,0.0
11,Keith Bogans,25,39,848,12.4,.510,.340,.365,3.7,11.3,7.2,8.7,2.4,0.3,10.9,19.6,,0.4,0.7,1.2,.066,,-0.8,-0.8,-1.6,0.1
12,Jake Voskuhl,28,51,818,11.0,.470,.011,.230,8.3,18.3,13.0,7.9,1.6,2.2,10.3,17.4,,0.2,0.9,1.0,.061,,-3.3,0.7,-2.7,-0.1
13,Alan Anderson,23,36,564,10.4,.520,.320,.227,4.4,10.3,7.2,9.3,1.0,0.6,13.9,18.2,,0.2,0.3,0.4,.037,,-1.9,-1.8,-3.7,-0.2
14,Sean May,21,23,398,15.3,.474,.029,.374,11.5,20.9,15.9,9.7,2.2,2.3,14.2,25.9,,-0.1,0.5,0.4,.047,,-3.1,0.3,-2.8,-0.1
15,Kevin Burleson,26,39,340,5.1,.367,.614,.193,1.3,8.0,4.4,20.8,3.9,0.5,20.8,15.7,,-0.6,0.4,-0.2,-0.032,,-4.3,0.0,-4.3,-0.2
16,Lonny Baxter,27,18,119,9.2,.461,.000,.500,6.4,27.1,16.1,2.6,0.9,0.7,15.2,17.2,,-0.1,0.1,0.0,.014,,-7.6,-2.2,-9.8,-0.2
