
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
22,Elgin Baylor,SF,6-5,225,September 16 1934,12,Seattle University
13,Wilt Chamberlain,C,7-1,275,August 21 1936,11,University of Kansas
24,Keith Erickson,SF,6-5,195,April 19 1944,5,University of California Los Angeles
25,Gail Goodrich,SG,6-1,170,April 23 1943,5,University of California Los Angeles
52,Happy Hairston,PF,6-7,225,May 31 1942,6,New York University
30,Fred Hetzel,SF,6-8,220,July 21 1942,5,Davidson College
20,Earnie Killum,G,6-3,180,June 11 1948,R,Stetson University
15,Willie McCarter,SG,6-3,175,July 26 1946,1,Drake University
5,Jim McMillian,SF,6-5,215,March 11 1948,R,Columbia University
12,Pat Riley,SG,6-4,205,March 20 1945,3,University of Kentucky
35,Rick Roberson,C,6-9,231,July 7 1947,1,University of Cincinnati
14,John Tresvant,PF,6-7,215,November 6 1939,6,Seattle University
44,Jerry West,PG,6-2,175,May 28 1938,10,West Virginia University
