
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Brook Lopez,21,82,82,36.9,6.9,13.8,.499,0.0,0.0,.000,6.9,13.7,.500,.499,5.1,6.2,.817,3.3,5.4,8.6,2.3,0.7,1.7,2.5,3.1,18.8
2,Devin Harris,26,64,61,34.7,5.6,13.8,.403,0.9,3.4,.276,4.6,10.4,.444,.437,4.8,6.0,.798,0.4,2.8,3.2,6.6,1.2,0.3,2.8,2.8,16.9
3,Courtney Lee,24,71,66,33.5,4.8,10.9,.436,1.1,3.2,.338,3.7,7.7,.476,.485,1.9,2.2,.869,0.8,2.7,3.5,1.7,1.3,0.3,1.1,1.8,12.5
4,Yi Jianlian,22,52,51,31.8,4.4,10.8,.403,0.3,0.8,.366,4.1,10.0,.406,.417,3.0,3.7,.798,2.2,4.9,7.2,0.9,0.7,1.0,1.5,3.3,12.0
5,Rafer Alston,33,27,13,28.4,3.5,10.3,.343,1.0,3.2,.322,2.5,7.0,.353,.394,1.6,2.0,.815,0.3,2.4,2.8,3.9,1.0,0.2,2.3,1.9,9.7
6,Chris Douglas-Roberts,23,67,38,25.8,3.8,8.6,.445,0.2,0.8,.259,3.6,7.7,.464,.457,2.0,2.3,.847,0.7,2.3,3.0,1.4,0.8,0.3,1.4,1.5,9.8
7,Jarvis Hayes,28,45,19,23.0,3.1,7.3,.421,1.3,4.0,.335,1.7,3.3,.523,.512,0.3,0.4,.778,0.2,2.2,2.4,0.9,0.6,0.2,0.6,2.0,7.8
8,Terrence Williams,22,78,9,22.6,3.3,8.3,.401,0.4,1.3,.310,2.9,7.1,.417,.425,1.3,1.8,.715,0.6,3.9,4.5,2.9,0.6,0.1,1.6,1.6,8.4
9,Trenton Hassell,30,52,31,21.3,1.7,4.2,.411,0.0,0.1,.000,1.7,4.1,.421,.411,1.0,1.3,.754,1.1,1.8,2.9,1.0,0.3,0.2,0.9,1.8,4.5
10,Kris Humphries,24,44,0,20.6,2.9,6.7,.433,0.0,0.0,.000,2.9,6.6,.435,.433,2.3,3.3,.699,1.9,4.6,6.4,0.6,0.7,0.8,1.2,2.3,8.1
11,Keyon Dooling,29,53,8,18.3,2.4,6.1,.398,1.1,3.0,.376,1.3,3.2,.419,.489,0.9,1.2,.770,0.2,0.9,1.0,2.5,0.6,0.0,1.1,1.5,6.9
12,Bobby Simmons,29,23,2,17.2,1.8,5.1,.359,0.9,2.7,.317,1.0,2.3,.407,.444,0.8,0.9,.900,0.5,2.3,2.7,0.7,0.7,0.1,0.8,2.3,5.3
13,Josh Boone,25,63,28,16.6,1.9,3.5,.525,0.0,0.0,,1.9,3.5,.525,.525,0.3,0.9,.328,2.0,3.0,5.0,0.5,0.5,0.8,0.6,1.8,4.0
14,Eduardo Najera,33,13,2,15.7,1.5,4.1,.377,0.2,1.3,.176,1.3,2.8,.472,.406,0.5,0.9,.500,0.9,2.0,2.9,1.2,0.7,0.2,0.9,2.5,3.8
15,Sean Williams,23,20,0,11.4,1.1,2.5,.429,0.0,0.1,.000,1.1,2.4,.438,.429,0.5,1.0,.526,1.1,1.3,2.3,0.1,0.4,1.0,1.0,2.1,2.6
16,Chris Quinn,26,25,0,8.9,0.8,2.2,.357,0.4,1.3,.313,0.4,1.0,.417,.446,0.2,0.2,1.000,0.0,0.6,0.6,1.2,0.4,0.0,0.4,0.6,2.2
17,Tony Battie,33,15,0,8.9,0.9,2.7,.350,0.1,0.3,.250,0.9,2.4,.361,.363,0.5,0.7,.700,0.3,1.3,1.5,0.2,0.3,0.1,0.2,1.3,2.4
