
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Shawn Marion,24,81,81,3373,662,1466,.452,141,364,.387,521,1102,.473,.500,251,295,.851,199,574,773,198,185,95,157,208,1716
2,Stephon Marbury,25,81,81,3240,671,1530,.439,89,296,.301,582,1234,.472,.468,375,467,.803,53,210,263,654,108,20,263,200,1806
3,Amar'e Stoudemire,20,82,71,2570,392,830,.472,2,10,.200,390,820,.476,.473,320,484,.661,250,471,721,78,62,87,189,269,1106
4,Joe Johnson,21,82,34,2255,316,796,.397,75,205,.366,241,591,.408,.444,96,124,.774,57,207,264,210,62,19,108,143,803
5,Bo Outlaw,31,80,20,1800,153,278,.550,0,2,.000,153,276,.554,.550,72,116,.621,134,234,368,112,50,71,76,194,378
6,Anfernee Hardaway,31,58,51,1777,256,573,.447,26,73,.356,230,500,.460,.469,77,97,.794,66,192,258,235,66,26,145,150,615
7,Casey Jacobsen,21,72,0,1147,122,327,.373,52,165,.315,70,162,.432,.453,72,105,.686,29,54,83,73,35,6,55,90,368
8,Jake Voskuhl,25,65,1,947,92,163,.564,0,0,,92,163,.564,.564,64,96,.667,97,128,225,36,18,29,48,172,248
9,Scott Williams,34,69,33,872,120,292,.411,0,2,.000,120,290,.414,.411,33,42,.786,72,121,193,22,27,21,32,159,273
10,Jake Tsakalidis,23,33,27,543,61,135,.452,0,0,,61,135,.452,.452,39,58,.672,45,77,122,13,6,17,26,80,161
11,Dan Langhi,25,60,0,541,81,202,.401,9,31,.290,72,171,.421,.423,12,20,.600,19,68,87,21,15,6,16,58,183
12,Tom Gugliotta,33,27,11,447,60,132,.455,0,1,.000,60,131,.458,.455,9,9,1.000,25,75,100,31,14,5,31,35,129
13,Randy Brown,34,32,0,262,16,43,.372,0,0,,16,43,.372,.372,9,12,.750,3,23,26,35,17,2,17,36,41
14,Alton Ford,21,11,0,31,3,9,.333,0,0,,3,9,.333,.333,1,3,.333,0,6,6,1,0,0,2,7,7
,Team Totals,,82,,19805,3005,6776,.443,394,1149,.343,2611,5627,.464,.473,1430,1928,.742,1049,2440,3489,1719,665,404,1208,1801,7834
