
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Latrell Sprewell,29,82,82,3276,9.3,21.4,.435,0.7,2.1,.346,8.6,19.4,.445,5.7,6.5,.866,0.8,4.9,5.7,5.5,1.8,0.4,3.7,3.0,25.0,,101,102
2,Allan Houston,28,82,82,3169,10.4,21.6,.483,1.8,4.1,.436,8.6,17.5,.494,4.8,5.7,.838,0.6,4.0,4.6,3.8,1.1,0.2,3.2,3.7,27.4,,108,105
3,Larry Johnson,30,70,68,2281,6.7,15.4,.433,1.4,4.1,.333,5.3,11.3,.469,3.0,3.9,.766,2.1,6.9,9.0,4.1,1.0,0.2,2.2,4.8,17.7,,105,103
4,Patrick Ewing,37,62,62,2035,9.5,20.5,.466,0.0,0.1,.000,9.5,20.4,.467,5.5,7.5,.731,3.7,12.3,16.0,1.5,1.0,2.2,3.8,5.2,24.6,,99,97
5,Charlie Ward,29,72,69,1986,5.1,12.1,.423,2.8,7.2,.386,2.4,5.0,.475,1.3,1.6,.828,0.6,5.6,6.2,8.1,2.6,0.4,2.8,4.8,14.3,,109,100
6,Kurt Thomas,27,80,21,1971,7.4,14.6,.505,0.0,0.1,.333,7.3,14.5,.506,2.7,3.5,.781,3.9,9.9,13.8,2.2,1.4,1.1,2.9,7.6,17.5,,105,99
7,Chris Childs,32,71,2,1675,4.7,11.5,.409,1.2,3.3,.356,3.5,8.1,.431,1.5,1.9,.797,0.5,4.2,4.7,9.2,1.2,0.1,3.4,7.7,12.1,,98,104
8,Marcus Camby,25,59,11,1548,7.9,16.4,.480,0.0,0.1,.500,7.8,16.3,.480,5.1,7.7,.670,6.1,10.0,16.0,1.7,1.5,4.0,2.5,7.1,20.9,,109,96
9,John Wallace,25,60,0,798,10.5,22.4,.467,0.0,0.2,.000,10.5,22.2,.471,5.5,6.9,.804,2.8,6.3,9.1,1.5,0.7,0.9,4.2,6.9,26.4,,96,103
10,Chris Dudley,34,47,3,459,2.7,7.9,.343,0.0,0.0,,2.7,7.9,.343,1.1,3.2,.333,7.4,8.6,15.9,0.6,0.8,2.5,2.1,11.1,6.4,,89,99
11,Rick Brunson,27,37,0,289,5.4,13.0,.414,0.4,2.4,.154,5.0,10.6,.474,2.0,3.4,.611,0.6,4.5,5.0,9.1,1.7,0.2,5.8,6.5,13.2,,83,103
12,Andrew Lang,33,19,10,244,6.2,14.1,.438,0.0,0.0,,6.2,14.1,.438,0.7,1.5,.429,3.5,9.7,13.2,0.7,1.8,1.3,1.1,6.8,13.0,,96,98
13,DeMarco Johnson,24,5,0,37,4.4,13.1,.333,0.0,0.0,,4.4,13.1,.333,0.0,0.0,,4.4,5.8,10.2,0.0,1.5,0.0,4.4,7.3,8.7,,64,103
14,David Wingate,36,7,0,32,1.7,15.1,.111,0.0,0.0,,1.7,15.1,.111,0.0,0.0,,1.7,1.7,3.4,5.0,1.7,3.4,3.4,11.8,3.4,,40,101
15,Mirsad Turkcan,23,7,0,25,4.3,21.5,.200,0.0,4.3,.000,4.3,17.2,.250,0.0,0.0,,4.3,17.2,21.5,2.2,4.3,0.0,2.2,8.6,8.6,,56,88
16,Etdrick Bohannon,26,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,32.3,43.1,.750,10.8,0.0,10.8,0.0,0.0,0.0,21.5,10.8,32.3,,90,110
