
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
24,Rick Barry,SF,6-7,205,March 28 1944,9,University of Miami
42,Dwight Davis,PF,6-8,220,October 28 1949,3,University of Houston
40,Derrek Dickey,PF,6-7,218,March 20 1951,2,University of Cincinnati
15,Charles Dudley,PG,6-2,180,March 5 1950,2,University of Washington
12,Robert Hawkins,SG,6-4,190,June 30 1954,R,Illinois State University
10,Charles Johnson,PG,6-0,170,March 31 1949,3,University of California
52,George Johnson,C,6-11,205,December 18 1948,3,Dillard University
23,Jeff Mullins,SG,6-4,190,March 18 1942,11,Duke University
44,Clifford Ray,C,6-9,230,January 21 1949,4,University of Oklahoma
20,Phil Smith,SG,6-4,185,April 22 1952,1,University of San Francisco
41,Jamaal Wilkes,SF,6-6,190,May 2 1953,1,University of California Los Angeles
1,Gus Williams,PG,6-2,175,October 10 1953,R,University of Southern California
