
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Avery Bradley,24,4,133,8.2,.462,.380,.140,2.4,10.1,6.2,3.9,1.2,0.0,5.3,18.8,,0.0,0.0,0.0,-0.017,,-3.2,0.2,-3.0,0.0
2,Isaiah Thomas,25,4,119,17.9,.514,.333,.593,0.9,10.4,5.5,41.1,1.3,0.0,17.1,30.8,,0.1,0.0,0.1,.044,,1.5,-0.5,1.0,0.1
3,Evan Turner,26,4,118,11.2,.438,.091,.205,1.8,25.7,13.4,27.4,1.3,0.0,15.8,21.6,,-0.1,0.1,-0.1,-0.020,,-4.5,3.3,-1.3,0.0
4,Jae Crowder,24,4,100,19.2,.619,.345,.448,8.5,13.5,10.9,13.9,2.1,2.9,12.6,17.7,,0.3,0.1,0.3,.154,,2.5,4.1,6.6,0.2
5,Tyler Zeller,25,4,90,12.5,.545,.000,.172,2.4,20.0,10.9,4.0,1.1,1.1,11.4,17.5,,0.0,0.0,0.1,.033,,-4.9,1.7,-3.2,0.0
6,Marcus Smart,20,4,90,12.8,.548,.448,.517,5.9,7.5,6.7,9.8,0.6,1.1,10.1,19.7,,0.1,0.0,0.1,.047,,0.3,0.3,0.6,0.1
7,Brandon Bass,29,4,86,9.0,.410,.000,.500,3.7,6.5,5.1,18.1,0.6,3.4,10.9,14.2,,0.0,0.0,0.0,-0.022,,-5.1,2.7,-2.3,0.0
8,Jared Sullinger,22,4,80,21.7,.596,.237,.184,12.0,26.7,19.1,2.7,0.0,3.6,10.9,25.7,,0.2,0.0,0.2,.118,,-0.5,-0.7,-1.2,0.0
9,Jonas Jerebko,27,4,68,3.3,.346,.267,.133,6.3,16.5,11.3,2.3,1.5,1.4,15.9,12.4,,-0.1,0.0,-0.1,-0.073,,-7.4,2.8,-4.6,0.0
10,Kelly Olynyk,23,4,53,9.8,.648,.462,.154,4.0,6.4,5.2,6.4,1.9,3.7,22.4,15.1,,0.0,0.0,0.0,.031,,-1.7,3.6,1.9,0.1
11,Luigi Datome,27,3,14,-0.4,.333,.333,.000,0.0,8.0,3.9,12.3,0.0,0.0,0.0,19.1,,0.0,0.0,0.0,-0.124,,-6.5,-1.8,-8.3,0.0
12,Phil Pressey,23,2,5,-11.5,.000,.333,.000,21.3,0.0,10.9,0.0,0.0,19.4,0.0,26.8,,-0.1,0.0,-0.1,-0.538,,-18.5,4.3,-14.2,0.0
13,Gerald Wallace,32,1,4,-6.9,.000,.000,.000,0.0,28.1,13.7,0.0,0.0,0.0,0.0,11.2,,0.0,0.0,0.0,-0.263,,-17.3,-1.3,-18.5,0.0
