
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,David Wesley,28,50,1848,16.9,.561,.312,.350,1.5,8.4,5.1,31.3,2.9,0.4,18.4,19.8,,3.1,1.7,4.8,.124,,2.6,-0.6,1.9,1.8
2,Bobby Phills,29,43,1574,14.4,.537,.346,.338,3.1,9.7,6.5,17.2,2.0,1.1,13.9,20.0,,1.7,1.3,3.0,.091,,1.7,-0.2,1.5,1.4
3,Chucky Brown,30,48,1192,11.6,.510,.107,.158,3.7,13.1,8.6,8.9,0.7,1.2,8.7,17.4,,0.9,0.7,1.6,.066,,-1.5,-1.1,-2.6,-0.2
4,Derrick Coleman,31,37,1178,15.6,.496,.081,.468,8.0,24.2,16.4,12.1,1.1,2.6,15.5,23.3,,0.4,1.6,2.0,.081,,-2.0,0.9,-1.1,0.3
5,Eddie Jones,27,30,1157,19.8,.563,.212,.519,3.2,8.6,6.0,19.8,4.2,2.1,13.7,21.5,,2.4,1.6,4.0,.165,,3.1,2.2,5.3,2.1
6,Elden Campbell,30,32,1134,19.4,.538,.003,.569,9.6,21.2,15.7,10.1,1.8,3.6,11.3,21.5,,2.1,1.7,3.7,.158,,0.5,2.0,2.5,1.3
7,Chuck Person,34,50,990,9.6,.500,.543,.111,2.1,13.1,7.9,10.5,1.1,0.6,11.9,16.5,,0.2,0.7,0.9,.043,,-0.9,-1.5,-2.3,-0.1
8,Eldridge Recasner,31,44,708,11.1,.552,.326,.212,3.5,9.1,6.4,22.5,1.3,0.1,22.4,17.4,,0.4,0.4,0.8,.052,,-0.8,-2.1,-3.0,-0.2
9,Ricky Davis,19,46,557,12.9,.462,.060,.295,8.9,8.9,8.9,19.2,2.9,0.9,19.3,23.8,,-0.4,0.5,0.2,.015,,-2.3,-0.2,-2.6,-0.1
10,J.R. Reid,30,16,556,17.6,.590,.000,.497,4.7,18.7,12.0,8.5,2.1,1.3,12.0,20.0,,1.2,0.7,1.9,.161,,0.2,0.6,0.8,0.4
11,Brad Miller,22,38,469,21.2,.651,.014,.739,9.2,19.8,14.7,9.0,1.0,2.8,14.9,21.7,,1.6,0.5,2.1,.220,,1.1,-0.7,0.5,0.3
12,Charles Shackleford,32,32,367,12.1,.521,.000,.322,13.8,27.1,20.7,6.2,0.7,2.6,20.8,16.8,,0.1,0.5,0.7,.086,,-3.6,-0.2,-3.7,-0.2
13,B.J. Armstrong,31,10,178,13.3,.601,.186,.233,0.7,9.5,5.3,26.6,0.9,0.0,17.4,15.3,,0.3,0.1,0.4,.114,,-0.3,-3.1,-3.4,-0.1
14,Corey Beck,27,16,150,9.7,.477,.032,.419,2.5,15.1,9.0,22.4,2.5,1.0,23.1,15.1,,-0.1,0.2,0.1,.038,,-3.8,0.6,-3.2,0.0
15,Travis Williams,29,8,62,8.8,.508,.000,.308,11.9,23.7,18.1,5.5,1.7,1.2,28.9,15.9,,0.0,0.1,0.0,.029,,-5.3,-0.1,-5.4,-0.1
16,Willie Burton,30,3,18,0.6,.228,.143,.571,27.4,12.6,19.7,0.0,0.0,0.0,10.2,25.7,,-0.1,0.0,-0.1,-0.193,,-10.3,-10.3,-20.6,-0.1
17,Joe Wolf,34,3,12,-14.5,.000,.000,2.000,0.0,9.4,4.9,0.0,0.0,0.0,0.0,7.4,,0.0,0.0,0.0,-0.179,,-11.6,-2.7,-14.4,0.0
