
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Michael Adams,29,78,2795,17.1,.506,.313,.292,2.2,10.1,6.1,31.5,2.5,0.2,13.2,24.2,,2.6,2.6,5.3,.090,,2.5,-0.8,1.7,2.6
2,Pervis Ellison,24,66,2511,19.9,.574,.003,.308,9.3,23.4,16.1,12.0,1.2,4.3,14.5,22.6,,3.2,3.7,6.9,.131,,0.6,2.5,3.1,3.2
3,Harvey Grant,26,64,2388,15.3,.516,.008,.215,7.0,12.9,9.9,11.1,1.5,0.7,8.9,21.7,,2.3,2.0,4.3,.087,,0.0,-0.3,-0.2,1.1
4,Larry Stewart,23,76,2229,12.9,.573,.005,.395,8.9,13.2,11.0,7.6,1.1,1.2,13.9,15.2,,2.9,1.8,4.7,.101,,-0.7,0.3,-0.4,0.9
5,David Wingate,28,81,2127,11.5,.501,.031,.255,4.0,10.0,6.9,16.1,2.8,0.6,16.3,15.1,,0.1,2.2,2.4,.054,,-2.2,1.2,-1.0,0.5
6,A.J. English,24,81,1665,12.5,.480,.040,.208,4.8,6.3,5.5,13.7,0.9,0.3,8.8,25.6,,0.1,0.7,0.9,.025,,-2.0,-3.4,-5.4,-1.4
7,Ledell Eackles,25,65,1463,15.3,.509,.046,.246,2.9,10.7,6.7,14.1,1.6,0.3,8.2,26.4,,0.9,1.1,2.0,.065,,-0.8,-2.4,-3.2,-0.5
8,Charles Jones,34,75,1365,6.8,.400,.000,.444,8.2,17.4,12.7,5.5,1.5,4.1,26.6,4.5,,0.0,1.8,1.8,.063,,-4.8,4.2,-0.6,0.5
9,Tom Hammonds,24,37,984,11.2,.504,.003,.205,5.3,15.5,10.3,5.6,1.1,0.8,11.7,21.2,,-0.3,0.9,0.6,.027,,-3.6,-1.5,-5.1,-0.8
10,Andre Turner,27,70,871,12.1,.482,.061,.295,2.1,9.4,5.7,28.2,3.2,0.1,22.2,18.3,,-0.6,0.9,0.4,.021,,-3.7,-0.7,-4.4,-0.5
11,LaBradford Smith,22,48,708,9.6,.456,.085,.228,4.5,8.1,6.3,19.8,3.1,0.1,18.9,19.9,,-0.8,0.7,-0.1,-0.003,,-3.6,-0.4,-4.0,-0.3
12,Greg Foster,23,49,548,11.2,.496,.005,.254,8.4,20.9,14.5,9.3,0.5,1.3,14.4,19.3,,-0.1,0.5,0.5,.043,,-4.2,-1.2,-5.4,-0.5
13,Ralph Sampson,31,10,108,5.8,.348,.069,.207,10.9,19.7,15.2,4.8,1.4,4.5,24.0,16.3,,-0.3,0.2,-0.2,-0.069,,-8.6,1.5,-7.1,-0.1
14,Albert King,32,6,59,14.3,.462,.233,.267,1.8,19.0,10.2,12.8,2.5,0.0,5.6,25.4,,0.0,0.1,0.1,.072,,-2.1,-2.1,-4.2,0.0
15,Rex Chapman,24,1,22,7.2,.417,.167,.000,4.9,15.3,10.0,22.0,2.2,0.0,20.0,28.8,,-0.1,0.0,-0.1,-0.123,,-5.7,-1.7,-7.4,0.0
16,Derek Strong,23,1,12,3.2,.260,.000,1.000,8.9,37.4,22.8,9.8,0.0,0.0,14.8,23.8,,-0.1,0.0,0.0,-0.160,,-12.9,-2.7,-15.6,0.0
