
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Glen Rice,25,82,3082,15.0,.534,.292,.223,3.4,12.6,7.9,9.9,1.5,0.5,9.7,22.7,,3.8,2.5,6.3,.098,,1.4,-1.0,0.5,1.9
2,Grant Long,26,76,2728,14.7,.532,.031,.403,8.1,15.9,11.9,10.5,1.9,0.8,11.8,18.0,,3.6,2.9,6.5,.115,,0.5,1.3,1.7,2.5
3,Rony Seikaly,27,72,2456,18.0,.557,.009,.622,11.9,28.0,19.8,6.7,0.8,2.2,15.5,23.1,,3.2,3.3,6.5,.127,,-0.8,0.1,-0.8,0.8
4,Bimbo Coles,24,81,2232,14.7,.546,.200,.321,2.9,5.7,4.3,26.1,1.8,0.3,12.1,17.3,,4.3,1.4,5.7,.122,,1.6,-1.7,-0.1,1.1
5,Steve Smith,23,48,1610,16.1,.543,.213,.318,3.9,10.3,7.0,27.3,1.6,0.7,15.5,22.5,,2.3,1.2,3.5,.104,,2.2,-0.7,1.6,1.4
6,Brian Shaw,26,68,1603,11.3,.465,.259,.156,4.9,13.7,9.2,22.3,1.5,0.8,15.2,17.1,,0.4,1.4,1.8,.054,,-0.9,0.2,-0.7,0.5
7,John Salley,28,51,1422,11.9,.571,.000,.469,8.9,16.5,12.6,8.7,1.1,3.3,21.4,14.4,,0.9,1.6,2.5,.085,,-1.6,2.3,0.7,1.0
8,Harold Miner,21,73,1383,14.3,.529,.015,.348,6.0,6.2,6.1,9.3,1.2,0.4,11.5,25.1,,1.3,0.7,2.0,.069,,-1.1,-2.8,-3.9,-0.7
9,Kevin Edwards,27,40,1134,17.1,.530,.037,.305,4.8,7.5,6.1,17.9,3.0,0.7,12.5,22.9,,1.4,1.2,2.5,.108,,0.9,0.1,1.0,0.9
10,Keith Askins,25,69,935,9.3,.492,.305,.188,8.9,15.5,12.1,4.8,1.7,2.1,13.8,12.4,,0.4,1.0,1.4,.072,,-2.1,0.8,-1.3,0.2
11,Matt Geiger,23,48,554,11.8,.577,.028,.634,9.3,15.6,12.4,3.9,1.4,2.2,16.3,17.3,,0.6,0.6,1.2,.101,,-2.2,-0.5,-2.7,-0.1
12,Willie Burton,24,26,451,10.3,.518,.106,.901,5.5,12.5,8.9,5.4,1.5,2.4,20.3,23.7,,-0.3,0.4,0.1,.012,,-4.5,-0.9,-5.4,-0.4
13,Alec Kessler,26,40,415,11.5,.543,.090,.385,6.8,18.6,12.6,5.2,0.5,1.9,12.8,17.1,,0.4,0.4,0.8,.088,,-2.9,-1.3,-4.2,-0.2
