
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Joe Johnson,33,80,80,2791,8.3,19.0,.435,2.2,6.3,.359,6.0,12.8,.472,2.6,3.3,.801,1.0,6.1,7.1,5.4,1.1,0.3,2.5,2.2,21.4,,105,110
2,Jarrett Jack,31,80,27,2241,8.3,18.9,.439,0.9,3.4,.267,7.4,15.5,.477,4.6,5.2,.881,0.4,5.2,5.7,8.6,1.7,0.3,4.4,3.3,22.1,,101,109
3,Deron Williams,30,68,55,2114,7.3,18.9,.387,2.1,5.8,.367,5.2,13.1,.395,4.9,5.9,.834,0.7,5.1,5.8,11.0,1.6,0.4,3.8,3.8,21.6,,105,109
4,Brook Lopez,26,72,44,2100,12.5,24.3,.513,0.0,0.2,.100,12.4,24.1,.517,5.5,6.8,.814,5.3,7.9,13.2,1.2,1.1,3.1,2.6,5.1,30.5,,112,105
5,Bojan Bogdanovic,25,78,28,1854,7.3,16.1,.453,2.5,7.1,.355,4.7,8.9,.531,2.4,3.0,.821,1.4,4.6,5.9,1.9,0.9,0.3,2.2,2.9,19.5,,106,111
6,Alan Anderson,32,74,19,1744,5.8,13.1,.443,2.2,6.2,.348,3.6,6.8,.530,2.4,3.0,.812,0.9,5.1,6.1,2.5,1.7,0.1,1.8,4.4,16.2,,109,109
7,Mason Plumlee,24,82,45,1743,8.3,14.5,.573,0.0,0.1,.000,8.3,14.4,.576,4.7,9.4,.495,5.2,10.0,15.2,2.2,1.9,1.9,3.1,6.1,21.3,,109,103
8,Mirza Teletovic,29,40,4,892,7.1,18.5,.382,3.6,11.2,.321,3.5,7.3,.476,1.9,2.7,.717,1.6,9.7,11.3,2.7,0.8,0.9,3.1,4.3,19.7,,95,107
9,Kevin Garnett,38,42,42,854,7.6,16.7,.455,0.1,0.4,.167,7.5,16.3,.461,2.1,2.5,.829,2.8,14.5,17.3,4.2,2.5,0.8,2.7,5.8,17.3,,99,100
10,Thaddeus Young,26,28,20,829,10.1,20.4,.495,1.2,3.1,.380,8.9,17.3,.516,2.7,4.4,.606,3.2,7.1,10.4,2.4,2.4,0.5,2.6,3.5,24.1,,105,106
11,Markel Brown,23,47,29,781,5.0,13.9,.362,1.1,4.2,.266,3.9,9.7,.404,3.1,3.8,.825,1.1,6.0,7.1,2.6,2.1,0.8,1.8,3.8,14.3,,95,107
12,Sergey Karasev,21,33,16,555,5.0,12.5,.403,1.5,5.0,.296,3.5,7.5,.475,2.7,3.5,.763,2.1,4.1,6.2,4.3,2.1,0.1,2.2,4.2,14.3,,104,109
13,Cory Jefferson,24,50,1,531,7.3,16.3,.449,0.2,1.5,.133,7.1,14.8,.480,3.0,5.3,.574,4.6,9.6,14.1,1.6,1.0,2.0,1.9,5.9,17.8,,101,106
14,Jerome Jordan,28,44,0,383,6.8,12.7,.532,0.0,0.0,,6.8,12.7,.532,5.1,5.9,.864,7.0,7.2,14.2,1.8,1.1,2.0,3.0,7.8,18.7,,119,107
15,Darius Morris,24,38,0,299,6.2,18.4,.340,1.2,5.7,.212,5.0,12.6,.397,0.7,1.6,.444,1.2,3.5,4.7,8.3,1.6,0.0,3.6,3.5,14.4,,83,111
16,Earl Clark,27,10,0,93,6.1,16.7,.367,2.2,7.8,.286,3.9,8.9,.438,0.6,2.2,.250,0.6,12.2,12.8,1.7,1.7,2.2,3.3,6.7,15.0,,76,102
17,Brandon Davies,23,7,0,44,7.1,21.2,.333,1.2,4.7,.250,5.9,16.5,.357,3.5,4.7,.750,3.5,8.2,11.8,2.4,1.2,3.5,4.7,5.9,18.8,,80,104
18,Jorge Gutierrez,26,10,0,44,8.2,16.5,.500,0.0,1.2,.000,8.2,15.3,.538,2.4,3.5,.667,0.0,8.2,8.2,8.2,1.2,0.0,3.5,10.6,18.8,,101,108
19,Andrei Kirilenko,33,7,0,36,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,4.3,5.8,.750,2.9,8.6,11.5,1.4,1.4,0.0,1.4,1.4,4.3,,65,108
