
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Chris Bosh,20,81,3017,17.5,.547,.010,.539,7.1,20.0,13.5,8.6,1.3,2.7,13.1,21.7,,3.9,2.9,6.8,.108,,-0.8,1.2,0.4,1.8
2,Rafer Alston,28,80,2717,16.5,.522,.399,.265,1.7,10.1,5.8,31.7,2.2,0.2,13.5,21.2,,3.8,1.7,5.5,.098,,2.6,-1.2,1.5,2.4
3,Jalen Rose,32,81,2710,16.6,.562,.236,.336,1.8,9.9,5.8,14.0,1.2,0.3,11.9,25.5,,3.8,1.0,4.8,.085,,1.4,-2.2,-0.8,0.8
4,Morris Peterson,27,82,2510,14.4,.543,.395,.267,3.1,12.4,7.7,11.2,1.9,0.5,8.9,18.9,,3.5,1.6,5.1,.098,,1.4,-0.5,1.0,1.9
5,Donyell Marshall,31,65,1645,19.9,.591,.613,.154,6.4,23.3,14.7,8.4,1.8,2.0,6.2,18.7,,4.1,1.9,6.0,.176,,3.8,0.2,3.9,2.5
6,Matt Bonner,24,82,1553,14.7,.596,.199,.153,7.7,13.1,10.4,5.3,1.3,0.9,7.5,15.7,,3.3,0.9,4.2,.130,,0.9,-1.1,-0.1,0.7
7,Milt Palacio,26,80,1533,12.5,.507,.031,.395,1.9,8.1,4.9,28.8,1.6,0.6,18.4,16.8,,1.0,0.7,1.7,.054,,-2.2,-1.8,-4.0,-0.8
8,Lamond Murray,31,62,918,13.7,.537,.339,.258,5.3,15.1,10.1,8.5,1.8,1.3,13.5,19.9,,0.5,0.7,1.3,.067,,-1.0,-0.8,-1.8,0.0
9,Rafael Araujo,24,59,736,7.1,.492,.017,.314,8.9,19.7,14.2,3.4,1.5,0.8,20.7,15.6,,-0.4,0.7,0.3,.016,,-5.2,-0.7,-5.9,-0.7
10,Loren Woods,26,45,712,11.3,.463,.006,.360,12.6,22.5,17.5,3.7,0.6,4.0,16.3,14.6,,0.0,0.7,0.7,.048,,-4.5,0.6,-3.9,-0.4
11,Vince Carter,28,20,608,17.0,.475,.195,.238,5.1,7.2,6.1,18.5,2.1,1.8,6.2,26.7,,0.5,0.4,0.9,.068,,1.2,-1.1,0.1,0.3
12,Eric Williams,32,34,583,9.1,.472,.228,.366,3.1,12.1,7.5,13.2,2.0,0.2,13.4,15.2,,0.0,0.4,0.4,.034,,-2.5,-0.3,-2.8,-0.1
13,Pape Sow,23,27,255,7.8,.444,.000,.466,7.8,17.6,12.7,1.2,2.4,1.1,12.5,14.3,,-0.1,0.3,0.2,.029,,-5.6,-0.8,-6.3,-0.3
14,Aaron Williams,33,23,165,3.3,.461,.000,.194,6.7,13.3,9.9,1.9,0.3,1.3,13.3,12.5,,0.0,0.1,0.0,.008,,-5.6,-1.9,-7.5,-0.2
15,Omar Cook,23,5,74,17.0,.432,.167,.250,3.0,7.8,5.4,48.7,4.2,1.0,18.4,20.2,,0.0,0.1,0.1,.067,,-0.8,-1.3,-2.1,0.0
16,Jerome Moiso,26,8,69,9.5,.540,.111,1.000,9.7,28.4,18.9,0.0,1.5,3.1,31.6,12.6,,0.0,0.1,0.1,.039,,-8.1,-2.0,-10.1,-0.1
