
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Stephon Marbury,27,82,82,40.0,7.4,16.0,.462,1.4,4.0,.354,6.0,12.0,.497,.506,5.6,6.7,.834,0.6,2.4,3.0,8.1,1.5,0.1,2.8,2.3,21.7
2,Jamal Crawford,24,70,67,38.4,6.2,15.7,.398,2.6,7.3,.361,3.6,8.4,.431,.483,2.6,3.1,.843,0.5,2.4,2.9,4.3,1.3,0.3,2.1,1.9,17.7
3,Kurt Thomas,32,80,80,35.7,5.3,11.3,.471,0.0,0.1,.500,5.3,11.2,.470,.472,0.8,1.1,.786,2.1,8.3,10.4,2.0,0.9,1.0,1.2,3.9,11.5
4,Nazr Mohammed,27,54,54,28.1,4.3,8.5,.509,0.0,0.0,.000,4.3,8.5,.510,.509,2.2,3.2,.708,3.1,5.0,8.1,0.5,1.0,1.0,1.5,3.2,10.9
5,Tim Thomas,27,71,68,27.3,4.4,10.1,.439,1.2,2.9,.409,3.2,7.2,.451,.498,1.9,2.4,.786,0.6,2.7,3.3,1.5,0.6,0.2,1.6,3.1,12.0
6,Allan Houston,33,20,11,26.6,4.3,10.3,.415,1.6,4.0,.388,2.7,6.3,.432,.490,1.8,2.2,.837,0.2,1.0,1.2,2.1,0.4,0.1,1.1,2.0,11.9
7,Anfernee Hardaway,33,37,0,24.2,3.0,7.0,.423,0.4,1.4,.300,2.6,5.7,.452,.452,0.9,1.2,.739,0.5,1.9,2.4,2.0,0.8,0.1,1.4,2.1,7.3
8,Malik Rose,30,26,4,23.6,2.8,6.7,.425,0.0,0.2,.167,2.8,6.5,.435,.428,2.6,3.3,.782,1.3,3.1,4.4,0.7,0.6,0.3,1.8,3.2,8.3
9,Shandon Anderson,31,1,0,20.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
10,Mike Sweetney,22,77,28,19.6,3.1,5.8,.531,0.0,0.0,.000,3.1,5.8,.533,.531,2.3,3.1,.749,2.2,3.2,5.4,0.6,0.4,0.4,1.4,2.9,8.4
11,Trevor Ariza,19,80,12,17.3,2.2,4.9,.442,0.0,0.2,.231,2.1,4.7,.449,.446,1.5,2.2,.695,1.1,1.9,3.0,1.1,0.9,0.2,0.9,1.9,5.9
12,Maurice Taylor,28,27,0,16.0,2.8,5.7,.494,0.0,0.0,.000,2.8,5.7,.497,.494,0.9,1.6,.558,1.0,2.5,3.4,0.5,0.4,0.3,1.1,2.1,6.5
13,Jerome Williams,31,79,4,15.3,1.5,3.1,.502,0.0,0.1,.000,1.5,3.0,.513,.502,1.5,2.2,.669,1.5,2.1,3.6,0.5,0.7,0.1,0.8,2.0,4.5
14,Jermaine Jackson,28,21,0,11.0,0.8,1.6,.515,0.0,0.1,.000,0.8,1.5,.548,.515,0.4,0.6,.615,0.1,1.0,1.1,1.1,0.3,0.0,0.5,1.2,2.0
15,Jamison Brewer,24,18,0,10.3,0.6,2.1,.297,0.2,0.8,.200,0.4,1.2,.364,.338,0.3,0.7,.462,0.3,0.9,1.2,0.7,0.4,0.1,0.7,0.6,1.7
16,Moochie Norris,31,32,0,10.0,1.0,2.9,.344,0.0,0.4,.000,1.0,2.5,.395,.344,0.6,0.7,.818,0.3,1.0,1.3,1.1,0.5,0.1,0.8,1.3,2.6
17,Vin Baker,33,24,0,8.0,0.5,1.6,.342,0.0,0.0,.000,0.5,1.5,.351,.342,0.3,0.6,.467,0.7,0.8,1.5,0.4,0.1,0.2,0.6,1.3,1.4
18,Bruno Sundov,24,21,0,3.5,0.5,1.8,.297,0.0,0.1,.333,0.5,1.6,.294,.311,0.1,0.1,1.000,0.3,0.3,0.6,0.1,0.1,0.1,0.3,0.8,1.2
19,Jackie Butler,19,3,0,1.7,1.3,1.3,1.000,0.0,0.0,,1.3,1.3,1.000,1.000,0.7,0.7,1.000,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,3.3
