
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Bob Kauffman,26,77,3049,18.4,.555,,.339,,,13.1,18.0,,,,,,6.9,1.0,7.9,.124,,,,,
2,Elmore Smith,23,76,2829,16.5,.498,,.271,,,15.6,9.9,,,,,,3.0,0.9,3.9,.067,,,,,
3,Randy Smith,24,82,2603,15.0,.478,,.229,,,7.0,23.2,,,,,,1.6,0.7,2.2,.041,,,,,
4,Bob McAdoo,21,80,2562,16.8,.498,,.271,,,13.3,8.1,,,,,,3.1,0.7,3.8,.071,,,,,
5,Dick Garrett,26,78,1805,11.2,.452,,.135,,,5.4,17.0,,,,,,-0.3,0.4,0.1,.001,,,,,
6,John Hummer,24,66,1546,11.0,.475,,.442,,,9.8,11.7,,,,,,0.6,0.4,1.0,.030,,,,,
7,Dave Wohl,23,56,1540,10.6,.495,,.220,,,2.7,22.0,,,,,,1.2,0.3,1.5,.048,,,,,
8,Howard Komives,31,67,1468,9.1,.435,,.228,,,3.8,20.7,,,,,,-0.5,0.3,-0.1,-0.005,,,,,
9,Bill Hewitt,28,73,1332,9.8,.435,,.203,,,12.9,10.6,,,,,,-0.5,0.4,-0.1,-0.005,,,,,
10,Fred Hilton,25,59,731,11.2,.409,,.107,,,6.3,15.9,,,,,,-1.5,0.2,-1.4,-0.091,,,,,
11,Walt Hazzard,30,9,134,8.7,.423,,.100,,,3.5,17.9,,,,,,-0.1,0.0,-0.1,-0.036,,,,,
12,Harold Fox,23,10,84,10.0,.436,,.250,,,4.5,15.8,,,,,,0.0,0.0,0.0,-0.014,,,,,
13,Cornell Warner,24,4,47,14.5,.475,,.118,,,14.9,17.6,,,,,,0.0,0.0,0.0,.036,,,,,
