
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Kevin Garnett,23,81,3243,23.6,.545,.053,.265,7.9,26.6,17.1,21.5,1.9,2.8,13.6,27.4,,6.1,5.6,11.6,.172,,3.1,3.0,6.1,6.6
2,Terrell Brandon,29,71,2587,20.8,.535,.127,.200,2.0,8.8,5.4,39.1,2.7,0.8,14.0,23.0,,5.8,2.8,8.6,.159,,3.6,-0.7,2.9,3.2
3,Malik Sealy,29,82,2392,14.4,.530,.045,.279,5.7,11.4,8.6,12.6,1.7,0.6,11.2,18.6,,3.4,2.1,5.5,.111,,0.3,-0.1,0.1,1.3
4,Wally Szczerbiak,22,73,2171,15.4,.571,.117,.241,4.7,9.9,7.3,14.2,1.4,0.8,10.1,17.1,,4.5,1.7,6.2,.137,,1.6,-0.4,1.2,1.8
5,Anthony Peeler,30,82,2073,13.2,.520,.352,.150,3.2,9.9,6.5,14.3,1.6,0.3,9.9,18.7,,2.4,1.6,4.1,.094,,1.0,-1.4,-0.4,0.8
6,Joe Smith,24,78,1975,14.4,.525,.002,.414,10.8,17.7,14.3,6.7,1.2,3.1,13.9,19.5,,2.2,2.5,4.7,.114,,-1.3,0.6,-0.7,0.7
7,Rasho Nesterovic,23,82,1723,11.0,.492,.005,.238,9.0,16.6,12.8,7.8,0.6,3.6,12.9,14.4,,1.0,1.9,3.0,.082,,-2.3,1.2,-1.1,0.4
8,Sam Mitchell,36,66,1227,12.0,.513,.061,.245,2.6,10.5,6.5,13.4,1.2,0.8,9.6,16.9,,1.4,0.9,2.3,.092,,-1.5,-1.2,-2.7,-0.2
9,Bobby Jackson,26,73,1034,14.6,.474,.133,.283,5.6,11.7,8.6,24.6,2.4,0.5,13.0,19.5,,1.0,1.1,2.2,.101,,-0.2,-0.4,-0.6,0.4
10,Dean Garrett,33,56,604,9.0,.477,.000,.241,7.8,19.3,13.5,4.3,0.7,4.8,15.0,10.5,,0.2,0.8,1.0,.077,,-4.4,1.8,-2.6,-0.1
11,William Avery,20,59,484,6.7,.391,.348,.199,1.9,7.8,4.8,26.2,1.5,0.3,17.6,22.3,,-0.8,0.3,-0.5,-0.046,,-4.2,-3.4,-7.5,-0.7
12,Tom Hammonds,32,56,372,9.9,.481,.000,.577,10.5,21.2,15.8,3.9,1.1,0.6,14.7,17.3,,0.1,0.4,0.5,.061,,-4.4,-2.1,-6.5,-0.4
13,Andrae Patterson,24,5,20,11.7,.750,.000,.000,5.8,5.9,5.8,7.6,2.6,0.0,20.0,11.3,,0.0,0.0,0.1,.124,,0.2,-0.6,-0.4,0.0
