
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Shareef Abdur-Rahim,23,82,82,3223,9.7,20.9,.465,0.5,1.6,.302,9.3,19.3,.478,7.3,9.0,.809,3.6,9.9,13.5,4.4,1.5,1.4,4.1,4.0,27.2,,108,106
2,Mike Bibby,21,82,82,3155,7.7,17.2,.445,1.3,3.5,.363,6.4,13.7,.466,3.3,4.2,.780,1.2,3.9,5.1,11.1,2.2,0.3,4.1,2.9,19.9,,107,110
3,Michael Dickerson,24,82,82,3103,9.4,21.6,.436,2.0,4.9,.409,7.4,16.6,.444,4.6,5.5,.830,1.3,3.4,4.7,3.5,2.0,0.8,2.8,3.8,25.4,,107,110
4,Othella Harrington,26,82,82,2677,8.3,16.4,.506,0.0,0.0,.000,8.3,16.3,.507,4.7,5.9,.792,3.9,7.2,11.1,1.9,0.7,1.1,4.3,5.7,21.2,,102,109
5,Bryant Reeves,26,69,67,1773,7.5,16.7,.448,0.0,0.1,.000,7.5,16.6,.452,3.2,4.9,.648,3.8,7.9,11.6,2.4,1.0,1.1,3.5,7.3,18.2,,95,108
6,Dennis Scott,31,66,0,1263,5.2,13.9,.375,3.0,7.9,.376,2.3,6.0,.375,2.0,2.4,.842,0.7,3.8,4.4,2.9,1.2,0.4,1.3,4.3,15.4,,109,112
7,Grant Long,33,42,1,920,4.2,9.6,.443,0.0,0.2,.000,4.2,9.3,.454,3.2,4.1,.775,4.9,8.5,13.4,2.5,2.6,0.6,2.8,6.2,11.6,,103,105
8,Cherokee Parks,27,56,14,808,4.7,9.5,.497,0.0,0.1,.000,4.7,9.4,.500,1.6,2.4,.649,3.6,8.4,12.0,2.3,1.9,2.9,1.8,7.5,11.0,,107,104
9,Felipe Lopez,25,65,0,781,7.5,17.6,.425,0.2,1.2,.167,7.3,16.4,.444,4.5,7.4,.615,4.0,4.4,8.4,3.0,2.2,1.1,3.6,6.4,19.7,,95,108
10,Doug West,32,38,0,581,5.4,13.2,.407,0.0,0.3,.000,5.4,12.9,.415,3.1,3.6,.850,1.6,4.8,6.4,3.9,1.1,0.7,1.7,7.3,13.8,,102,111
11,Brent Price,31,41,0,424,5.1,14.8,.345,3.1,8.5,.368,2.0,6.3,.314,4.2,4.9,.872,1.0,3.6,4.6,8.6,2.1,0.1,5.8,7.8,17.5,,95,110
12,Milt Palacio,21,53,0,394,5.8,13.1,.439,0.0,0.3,.000,5.8,12.9,.448,2.9,5.0,.595,2.3,4.6,6.8,6.4,2.7,0.0,5.9,4.3,14.5,,84,108
13,Obinna Ekezie,24,39,0,351,6.2,13.2,.466,0.0,0.0,,6.2,13.2,.466,6.5,9.6,.672,5.1,8.7,13.8,1.2,1.4,0.6,3.9,9.2,18.8,,102,107
14,Antoine Carr,38,21,0,221,6.7,15.3,.438,0.0,0.0,,6.7,15.3,.438,2.6,3.3,.786,1.9,5.7,7.6,1.7,0.7,1.4,2.1,10.0,16.0,,97,110
15,Joe Stephens,27,13,0,181,5.5,14.9,.373,0.0,2.3,.000,5.5,12.5,.442,0.9,1.2,.750,3.8,6.7,10.5,3.2,2.0,0.9,1.7,2.6,12.0,,92,107
