
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Jim Brewer,24,82,2913,14.9,.485,,.245,10.2,21.7,15.7,9.6,1.5,1.7,,,,3.4,4.5,7.9,.130,,0.1,2.7,2.8,3.5
2,Jim Cleamons,26,82,2835,14.9,.509,,.246,4.3,8.6,6.4,20.5,2.1,0.4,,,,4.2,2.9,7.1,.120,,1.7,1.1,2.9,3.5
3,Jim Chones,26,82,2741,15.5,.473,,.207,7.1,21.0,13.9,8.8,0.7,1.9,,,,2.3,3.6,6.0,.105,,-0.5,0.2,-0.3,1.2
4,Bingo Smith,29,81,2338,13.1,.466,,.121,3.5,11.7,7.5,9.9,1.2,0.8,,,,1.5,2.3,3.7,.077,,-1.1,-0.8,-1.9,0.1
5,Dick Snyder,31,82,2274,14.7,.538,,.213,2.2,6.9,4.5,14.0,1.2,0.8,,,,4.4,1.8,6.2,.131,,1.1,-0.8,0.3,1.3
6,Campy Russell,24,82,1961,19.0,.534,,.343,6.8,11.5,9.0,8.6,1.7,0.3,,,,4.7,2.0,6.7,.164,,3.1,-1.9,1.1,1.6
7,Austin Carr,27,65,1282,15.2,.481,,.214,5.2,5.4,5.3,14.3,1.4,0.1,,,,1.7,0.9,2.6,.097,,0.8,-2.2,-1.4,0.2
8,Foots Walker,24,81,1280,15.3,.444,,.293,4.1,10.7,7.3,29.2,3.6,0.2,,,,0.4,1.9,2.3,.088,,0.4,1.4,1.8,1.2
9,Nate Thurmond,34,65,1133,12.1,.441,,.360,8.9,22.8,15.6,7.7,0.8,4.2,,,,0.1,1.9,1.9,.082,,-3.4,2.5,-0.9,0.3
10,John Lambert,23,54,333,13.9,.487,,.336,11.0,20.8,15.7,6.5,1.1,2.0,,,,0.3,0.5,0.7,.108,,-1.8,-0.4,-2.2,0.0
11,Butch Beard,28,15,255,14.5,.456,,.411,5.5,12.1,8.7,23.7,1.9,0.4,,,,0.1,0.3,0.4,.073,,0.7,0.0,0.6,0.2
12,Rowland Garrett,25,41,216,15.0,.429,,.165,8.3,11.8,10.0,7.2,3.7,0.8,,,,-0.1,0.4,0.2,.054,,-1.6,-1.4,-3.0,-0.1
13,Steve Patterson,27,14,136,10.9,.448,,.263,5.1,16.4,10.6,8.6,1.0,2.0,,,,0.0,0.2,0.2,.074,,-4.0,0.6,-3.4,0.0
14,Luke Witte,25,22,99,10.2,.402,,.469,9.0,31.2,19.7,5.2,0.5,0.6,,,,-0.1,0.2,0.1,.026,,-6.0,-2.0,-8.0,-0.2
15,Eric Fernsten,22,4,9,-6.5,.000,,.000,0.0,11.8,5.7,0.0,0.0,0.0,,,,0.0,0.0,0.0,-0.176,,-15.5,-2.4,-17.9,0.0
