
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Tim Bassett,25,76,2442,10.5,.421,,.240,6.9,20.4,13.3,6.7,1.8,1.2,,,,-1.9,3.4,1.5,.029,,-4.5,1.5,-3.0,-0.6
2,Jan Van Breda Kolff,25,72,2398,12.0,.520,,.374,6.3,13.5,9.7,7.3,1.4,1.6,,,,2.0,2.5,4.5,.091,,-2.0,1.5,-0.5,0.9
3,Al Skinner,24,79,2256,15.7,.490,,.329,4.8,11.9,8.2,20.8,2.1,1.3,,,,0.7,2.6,3.3,.069,,0.8,0.7,1.5,2.0
4,Kim Hughes,24,81,2081,9.8,.418,,.195,8.8,19.2,13.7,6.6,2.7,3.2,,,,-1.4,3.7,2.3,.053,,-4.6,4.6,0.0,1.0
5,Robert Hawkins,22,52,1481,18.2,.487,,.310,4.4,6.3,5.3,12.3,2.4,1.0,,,,0.5,1.4,1.9,.063,,1.4,-2.2,-0.8,0.5
6,John Williamson,25,42,1426,15.8,.490,,.254,1.6,7.1,4.2,11.8,1.9,0.2,,,,0.6,1.1,1.8,.060,,0.0,-2.4,-2.4,-0.1
7,Tiny Archibald,28,34,1277,19.4,.520,,.448,1.7,4.8,3.2,33.8,2.1,0.5,,,,1.8,1.0,2.8,.104,,4.1,-1.9,2.2,1.4
8,Jim Fox,33,71,1165,13.8,.517,,.286,8.3,21.0,14.3,6.7,0.8,1.2,,,,1.0,1.3,2.4,.097,,-2.5,-0.9,-3.4,-0.4
9,Mike Bantom,25,33,1114,18.2,.535,,.477,8.7,17.6,13.0,7.7,1.2,1.4,,,,1.6,1.3,2.9,.125,,1.1,-0.8,0.3,0.7
10,Chuck Terry,26,61,1075,8.8,.440,,.195,3.9,9.9,6.7,5.5,2.5,0.5,,,,-0.5,1.2,0.7,.029,,-5.0,0.4,-4.6,-0.7
11,Dave Wohl,27,37,924,10.4,.443,,.311,1.6,7.0,4.2,20.6,2.0,0.4,,,,-0.6,0.8,0.2,.010,,-3.1,-0.7,-3.8,-0.4
12,Rich Jones,30,34,877,12.5,.449,,.348,5.3,17.8,11.2,8.3,2.0,0.7,,,,-0.5,1.1,0.6,.033,,-3.3,-0.2,-3.5,-0.3
13,Mel Davis,26,34,752,11.0,.389,,.169,8.7,17.7,13.0,10.2,1.4,0.3,,,,-1.2,0.8,-0.4,-0.027,,-4.2,-1.2,-5.4,-0.7
14,Bob Love,34,13,228,15.4,.532,,.368,6.3,10.8,8.4,3.1,0.2,0.5,,,,0.4,0.1,0.5,.105,,-1.8,-4.7,-6.5,-0.3
15,Mel Daniels,32,11,126,10.7,.432,,.657,7.6,20.3,13.7,7.0,1.1,4.9,,,,-0.2,0.2,0.0,-0.002,,-5.4,1.2,-4.2,-0.1
16,Larry McNeill,26,8,93,18.1,.467,,.588,10.4,18.4,14.2,5.5,2.0,0.6,,,,0.0,0.1,0.1,.057,,-1.6,-4.4,-5.9,-0.1
17,Rudy Hackett,23,1,8,1.9,.238,,2.500,12.0,26.7,19.0,0.0,0.0,0.0,,,,-0.1,0.0,0.0,-0.277,,-15.7,-9.8,-25.4,0.0
18,Earl Williams,25,1,7,11.2,.323,,3.000,13.8,15.3,14.5,18.2,0.0,8.0,,,,-0.1,0.0,0.0,-0.328,,-5.0,-0.2,-5.2,0.0
