
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Steve Francis,23,80,79,3194,9.1,20.3,.451,2.2,5.6,.396,6.9,14.7,.472,6.0,7.3,.817,3.2,6.0,9.2,8.6,2.3,0.5,4.4,4.6,26.4,,113,104
2,Cuttino Mobley,25,79,49,3002,9.3,21.5,.434,1.6,4.5,.357,7.7,17.0,.454,7.0,8.4,.831,1.5,5.6,7.0,3.4,1.5,0.5,2.9,3.0,27.2,,109,106
3,Shandon Anderson,27,82,82,2396,5.8,13.1,.446,1.0,3.8,.271,4.8,9.3,.517,3.1,4.2,.734,1.6,5.8,7.4,4.2,1.8,0.9,2.9,4.5,15.7,,103,105
4,Maurice Taylor,24,69,69,1972,10.5,21.5,.489,0.0,0.1,.000,10.5,21.4,.492,3.2,4.4,.735,2.9,7.2,10.2,2.8,0.8,1.0,3.4,5.6,24.2,,101,106
5,Kenny Thomas,23,74,21,1820,6.0,13.6,.443,0.7,2.7,.272,5.3,10.9,.485,2.7,3.7,.722,3.6,8.6,12.2,2.2,1.2,1.3,3.4,5.2,15.4,,97,104
6,Moochie Norris,27,82,6,1654,5.9,13.3,.446,0.8,2.9,.281,5.1,10.4,.491,4.8,6.2,.778,1.4,4.9,6.4,9.1,2.2,0.1,3.4,2.7,17.5,,111,105
7,Walt Williams,30,72,31,1583,6.8,17.2,.394,3.3,8.3,.395,3.5,8.9,.392,3.3,4.2,.770,1.0,7.2,8.2,3.3,1.0,0.9,2.4,5.1,20.1,,105,105
8,Hakeem Olajuwon,38,58,55,1545,9.7,19.5,.498,0.0,0.0,.000,9.7,19.5,.499,4.2,6.8,.621,4.3,10.6,14.8,2.5,2.4,3.0,2.8,4.8,23.7,,106,98
9,Matt Bullard,33,61,5,1000,6.8,16.2,.423,4.6,11.3,.404,2.3,4.9,.467,0.5,0.7,.714,1.2,5.7,6.9,2.2,0.5,0.5,0.6,4.0,18.8,,120,108
10,Kelvin Cato,26,35,13,624,5.4,9.4,.577,0.0,0.0,,5.4,9.4,.577,3.1,4.9,.649,4.0,8.0,12.0,0.9,1.1,2.6,2.1,7.6,14.0,,115,103
11,Carlos Rogers,29,39,0,544,7.3,10.7,.682,0.0,0.1,.000,7.3,10.6,.688,2.8,5.1,.558,4.7,8.9,13.6,0.9,1.0,1.8,1.7,3.2,17.5,,129,103
12,Dan Langhi,23,33,0,241,8.2,21.8,.374,0.0,0.2,.000,8.2,21.6,.378,3.5,6.4,.552,2.9,6.2,9.0,0.9,1.5,0.2,1.8,3.5,19.8,,87,106
13,Jason Collier,23,23,0,222,6.5,17.0,.380,0.0,0.2,.000,6.5,16.7,.386,4.1,5.7,.708,2.9,6.0,8.8,1.4,0.5,0.7,2.6,6.5,17.0,,90,107
14,Sean Colson,25,10,0,30,10.6,33.6,.316,1.8,7.1,.250,8.8,26.5,.333,3.5,7.1,.500,3.5,1.8,5.3,12.4,1.8,0.0,0.0,10.6,26.5,,99,108
15,Anthony Miller,29,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,,,112
