
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
35,Tony Brown,SF,6-6,185,July 29 1960,5,University of Arkansas
41,Elden Campbell,PF,6-11,215,July 23 1968,R,Clemson University
12,Vlade Divac,C,7-1,243,February 3 1968,1,
10,Larry Drew,PG,6-1,170,April 2 1958,9,University of Missouri
45,A.C. Green,PF,6-9,220,October 4 1963,5,Oregon State University
32,Magic Johnson,PG,6-9,215,August 14 1959,11,Michigan State University
14,Sam Perkins,PF,6-9,235,June 14 1961,6,University of North Carolina
4,Byron Scott,SG,6-3,195,March 28 1961,7,Arizona State University
34,Tony Smith,SG,6-3,185,June 14 1968,R,Marquette University
20,Terry Teagle,SG,6-5,195,April 10 1960,8,Baylor University
30,Irving Thomas,PF,6-8,225,January 2 1966,R,Florida State University
43,Mychal Thompson,C,6-10,226,January 30 1955,11,University of Minnesota
42,James Worthy,SF,6-9,225,February 27 1961,8,University of North Carolina
