
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Dave Bing,30,81,3124,16.4,.497,,.328,3.6,5.7,4.6,25.8,1.6,0.3,,,,4.1,3.2,7.3,.113,,2.1,-0.7,1.3,2.6
2,Bob Lanier,25,81,3047,23.9,.548,,.276,9.1,27.1,18.1,17.9,1.6,4.3,,,,7.3,7.1,14.4,.227,,4.4,4.1,8.5,8.1
3,Curtis Rowe,24,82,2499,12.2,.521,,.220,6.9,14.3,10.6,7.5,0.9,0.8,,,,3.0,3.1,6.1,.117,,-1.5,0.7,-0.8,0.7
4,Don Adams,26,74,2298,10.9,.457,,.271,6.0,14.1,10.0,8.3,2.2,0.3,,,,0.1,3.5,3.6,.076,,-2.6,1.5,-1.1,0.5
5,Chris Ford,25,82,2059,12.9,.465,,.129,5.5,9.7,7.6,18.2,3.2,0.4,,,,0.9,3.4,4.3,.100,,-1.2,2.3,1.2,1.7
6,John Mengelt,24,77,1555,13.8,.516,,.410,2.7,10.9,6.8,13.3,2.0,0.2,,,,1.4,2.1,3.5,.108,,-1.0,-0.2,-1.3,0.3
7,George Trapp,25,82,1489,14.8,.509,,.193,6.7,14.9,10.8,8.4,1.4,1.2,,,,1.3,2.2,3.5,.113,,-1.0,-0.8,-1.8,0.1
8,Willie Norwood,26,74,1178,15.8,.538,,.295,8.3,11.7,10.0,7.4,2.3,0.4,,,,1.8,1.8,3.5,.144,,0.2,-0.5,-0.3,0.5
9,Stu Lantz,27,50,980,14.4,.516,,.454,3.6,8.3,5.9,13.8,1.7,0.2,,,,1.3,1.2,2.4,.118,,-0.7,-1.0,-1.6,0.1
10,Jim Davis,32,78,947,13.7,.471,,.491,11.1,20.7,15.9,12.1,1.9,1.7,,,,0.0,1.8,1.8,.092,,-1.6,1.6,0.0,0.5
11,Ben Kelso,24,46,298,6.8,.402,,.229,5.2,5.5,5.3,8.0,1.8,0.2,,,,-0.3,0.3,0.0,.000,,-5.4,-1.0,-6.4,-0.3
12,Bob Nash,23,35,281,10.5,.401,,.339,11.4,15.7,13.5,6.8,0.5,1.9,,,,-0.3,0.4,0.1,.013,,-4.9,-1.7,-6.6,-0.3
