
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Dave Cowens,29,77,3215,18.6,.533,,.233,8.0,25.6,17.0,15.7,1.4,1.1,13.9,18.8,,6.1,4.8,10.8,.162,,1.9,2.5,4.4,5.2
2,John Havlicek,37,82,2797,14.3,.495,,.221,3.5,8.5,6.0,17.1,1.5,0.4,13.3,21.3,,2.9,2.1,5.1,.087,,0.1,-0.7,-0.5,1.0
3,Sidney Wicks,28,81,2413,13.9,.505,,.355,9.6,18.5,14.2,10.1,1.3,1.0,17.4,20.8,,1.4,2.8,4.2,.084,,-0.7,0.5,-0.2,1.1
4,Dave Bing,34,80,2256,13.4,.508,,.315,3.5,6.0,4.8,19.2,1.6,0.4,16.8,22.1,,2.0,1.6,3.6,.076,,-0.3,-1.4,-1.7,0.2
5,Jo Jo White,31,46,1641,11.9,.458,,.174,3.4,7.7,5.6,18.1,1.4,0.2,13.6,20.3,,0.6,1.1,1.7,.049,,-0.9,-0.8,-1.7,0.1
6,Cedric Maxwell,22,72,1213,17.8,.620,,.791,11.8,19.7,15.9,7.6,2.0,2.0,22.3,17.5,,2.4,1.8,4.2,.166,,0.3,1.3,1.6,1.1
7,Tom Boswell,24,65,1149,12.9,.563,,.345,10.6,14.8,12.7,8.6,1.0,0.6,18.8,17.1,,1.6,1.1,2.7,.111,,-0.3,-0.5,-0.8,0.4
8,Charlie Scott,29,31,1080,12.3,.469,,.243,2.3,7.1,4.8,19.3,2.1,0.3,16.4,23.0,,-0.1,1.0,0.8,.037,,-1.3,-0.7,-2.0,0.0
9,Kevin Stacom,26,55,1006,12.0,.452,,.147,2.7,7.9,5.4,16.3,1.3,0.2,11.8,22.5,,0.1,0.7,0.8,.038,,-2.1,-2.2,-4.3,-0.6
10,Curtis Rowe,28,51,911,9.7,.500,,.326,8.5,14.1,11.3,6.6,0.7,0.4,19.6,16.5,,0.2,0.7,0.9,.046,,-2.8,-1.0,-3.7,-0.4
11,Kermit Washington,26,32,866,19.3,.582,,.517,12.6,26.4,19.7,6.7,1.5,2.4,14.3,16.9,,2.1,1.4,3.6,.199,,0.9,1.4,2.4,1.0
12,Don Chaney,31,42,702,8.2,.430,,.167,5.3,9.8,7.6,9.3,2.3,0.7,16.7,16.6,,-0.4,0.8,0.4,.024,,-3.5,0.4,-3.1,-0.2
13,Ernie DiGregorio,27,27,274,10.1,.462,,.119,0.8,9.1,5.0,34.0,2.0,0.2,29.1,22.9,,-0.5,0.2,-0.2,-0.039,,-5.0,-2.4,-7.4,-0.4
14,Fred Saunders,26,26,243,4.1,.376,,.187,4.7,10.6,7.7,6.0,1.3,0.8,16.9,18.9,,-0.5,0.2,-0.3,-0.050,,-6.6,-1.4,-8.0,-0.4
15,Zaid Abdul-Aziz,31,2,24,11.5,.279,,.231,26.0,37.3,31.8,16.5,1.9,2.1,17.3,28.0,,-0.1,0.1,0.0,-0.062,,-5.2,1.4,-3.7,0.0
16,Bob Bigelow,24,4,17,0.6,.250,,.000,6.1,17.5,12.0,0.0,0.0,0.0,0.0,27.3,,-0.1,0.0,-0.1,-0.169,,-12.3,-9.4,-21.7,-0.1
17,Steve Kuberski,30,3,14,0.6,.250,,.000,7.4,35.5,21.8,0.0,3.2,0.0,33.3,16.6,,-0.1,0.0,0.0,-0.140,,-14.4,-2.6,-17.0,-0.1
18,Jim Ard,29,1,9,9.4,.266,,2.000,11.6,33.1,22.6,12.6,0.0,0.0,0.0,8.1,,0.0,0.0,0.0,.081,,-4.1,0.4,-3.7,0.0
